,Rk,Player,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Rk,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Rk,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Rk,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Rk,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,VAL
75,172,Cristian Ganea,0.5,2,3.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,172,0.5,0,0,0,0,0,0,2,0.0,2,5,2,40.0,2,0,3,2,0,0,2,2,2,1,0,172,0.5,10,11,90.9,273,95,0,0,,8,8,100.0,2,3,66.7,0,0.0,0.0,0,2,1,0,2,172,0.5,16,2,4,5,7,0,15,0,0,,0,0,9,33,18,2,0,0,1,0,10,8,80.0,1,172,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,71
76,173,Ezequiel Garay,23.7,12,0.51,11,0,0,1,0,0,0,0.00,0,0,0,0,0,0,173,23.7,22,13,15,5,2,5,16,31.3,11,104,41,39.4,69,32,3,42,24,0,18,12,34,164,0,173,23.7,908,1066,85.2,20429,6945,224,247,90.7,507,542,93.5,173,271,63.8,0,0.4,-0.4,4,81,4,0,70,173,23.7,1324,200,703,645,62,26,1280,1,2,50.0,1,0,766,5288,2740,65,8,0,2,1,822,800,97.3,19,173,23.7,2,13,6,46.2,0.55,0.25,0.15,0.33,9.4,0,0,0,1.5,1.5,0.11,+0.5,+0.5,83
77,186,Mario Gaspar,28.9,36,1.25,30,1,3,1,0,1,2,0.07,2,0,0,0,0,0,186,28.9,57,29,34,19,4,23,56,41.1,33,428,100,23.4,201,164,63,59,11,0,48,33,90,101,0,186,28.9,1068,1326,80.5,18148,7762,490,540,90.7,494,590,83.7,70,159,44.0,2,2.8,-0.8,17,80,23,9,102,186,28.9,1639,125,537,766,424,66,1385,13,32,40.6,16,3,860,3782,2347,98,38,10,14,4,996,872,87.6,76,186,28.9,1,26,7,26.9,0.90,0.24,0.04,0.14,16.0,0,0,0,1.6,1.6,0.06,-0.6,-0.6,79
78,187,Joris Gnagnon,5.0,6,1.21,3,0,0,1,0,2,0,0.00,0,0,0,0,0,0,187,5.0,13,10,6,4,3,4,7,57.1,3,46,19,41.3,17,23,6,5,2,0,3,9,22,22,0,187,5.0,231,260,88.8,4531,1114,77,85,90.6,123,134,91.8,26,34,76.5,0,0.1,-0.1,1,23,1,0,19,187,5.0,313,17,112,185,38,6,299,4,4,100.0,4,0,222,1203,617,26,8,0,4,4,218,208,95.4,6,187,5.0,0,3,1,33.3,0.61,0.20,0.00,0.00,15.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,75
79,198,Andoni Gorosabel,5.1,7,1.38,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,198,5.1,17,5,12,3,2,7,13,53.8,6,93,14,15.1,56,25,12,9,1,0,8,6,23,14,1,198,5.1,229,283,80.9,3573,1331,133,151,88.1,84,101,83.2,12,23,52.2,0,0.5,-0.5,5,9,6,2,17,198,5.1,354,24,111,181,87,4,296,1,5,20.0,1,0,204,869,465,21,10,0,9,5,220,192,87.3,15,198,5.1,0,2,0,0.0,0.40,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,70
80,200,Esteban Granero,22.4,68,3.04,40,18,2,2,5,1,7,0.31,4,2,0,0,0,1,200,22.4,59,35,29,24,6,14,59,23.7,45,487,86,17.7,160,267,60,39,6,1,33,28,87,38,0,200,22.4,983,1182,83.2,18036,4874,418,462,90.5,431,489,88.1,118,204,57.8,1,1.2,-0.2,27,95,19,2,95,200,22.4,1446,65,305,850,389,9,1306,34,41,82.9,34,1,1033,5090,2278,98,32,1,20,28,1038,944,90.9,64,200,22.4,3,29,7,24.1,1.30,0.31,0.10,0.43,23.2,13,0,0,2.0,2.0,0.07,+1.0,+1.0,79
81,201,Antoine Griezmann,35.5,127,3.57,87,19,7,10,3,1,15,0.42,8,1,1,5,0,0,201,35.5,40,24,10,16,14,10,37,27.0,27,753,154,20.5,79,357,317,19,2,0,17,9,49,16,0,201,35.5,1136,1510,75.2,18302,4920,646,766,84.3,349,458,76.2,111,211,52.6,8,6.6,+1.4,72,82,71,8,131,201,35.5,1867,19,153,730,1090,173,1705,35,59,59.3,37,3,1376,6061,2875,159,53,27,57,47,1953,1410,72.2,328,201,35.5,15,110,45,40.9,3.10,1.27,0.11,0.27,19.1,16,3,3,13.6,11.4,0.11,+1.4,+0.6,89
82,203,Sergi Guardiola,16.8,38,2.26,22,0,6,2,8,0,4,0.24,2,0,0,0,2,0,203,16.8,21,10,0,10,11,4,18,22.2,14,378,69,18.3,13,222,143,12,0,0,12,3,24,14,0,203,16.8,229,358,64.0,3755,714,129,176,73.3,64,96,66.7,30,53,56.6,1,1.6,-0.6,9,15,10,1,26,203,16.8,599,15,31,308,296,81,564,21,33,63.6,21,4,411,1634,862,58,15,17,59,36,824,431,52.3,165,203,16.8,3,45,15,33.3,2.68,0.89,0.07,0.20,15.7,0,0,1,4.9,4.1,0.09,-1.9,-1.1,77
83,204,Sergi Guardiola,0.3,1,3.00,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,204,0.3,1,1,0,0,1,0,0,,0,19,2,10.5,0,11,8,0,0,0,0,0,1,0,0,204,0.3,7,14,50.0,116,24,5,7,71.4,1,1,100.0,1,3,33.3,0,0.0,0.0,0,1,1,0,1,204,0.3,24,0,0,6,19,4,24,1,1,100.0,1,0,20,102,63,5,1,1,3,2,23,19,82.6,6,204,0.3,0,2,0,0.0,6.00,0.00,0.00,,21.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,77
84,205,Gonçalo Guedes,16.3,58,3.56,39,1,7,3,7,1,11,0.68,9,0,1,1,0,0,205,16.3,30,18,13,12,5,14,39,35.9,25,303,69,22.8,76,152,75,18,0,0,18,7,37,4,0,205,16.3,466,655,71.1,7840,2419,237,288,82.3,183,247,74.1,40,84,47.6,3,3.5,-0.5,21,46,46,8,86,205,16.3,874,4,118,401,443,66,858,46,72,63.9,50,0,712,4878,3250,159,47,20,31,28,823,673,81.8,135,205,16.3,5,35,14,40.0,2.15,0.86,0.14,0.36,20.7,1,0,0,2.1,2.1,0.06,+2.9,+2.9,83
85,206,Javi Guerra,2.6,13,4.96,8,0,2,0,3,0,2,0.76,1,0,0,0,1,0,206,2.6,2,2,1,1,0,0,2,0.0,2,39,10,25.6,0,21,18,5,2,0,3,1,3,1,0,206,2.6,61,73,83.6,860,140,37,39,94.9,17,23,73.9,5,7,71.4,1,0.5,+0.5,3,3,0,0,4,206,2.6,102,3,9,51,44,15,100,4,5,80.0,4,0,66,310,62,5,1,0,5,2,129,75,58.1,25,206,2.6,0,7,0,0.0,2.67,0.00,0.00,,13.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,66
86,207,Francis Guerrero,19.8,32,1.62,24,2,1,0,5,0,4,0.20,4,0,0,0,0,0,207,19.8,46,27,22,17,7,16,43,37.2,27,249,74,29.7,114,90,45,35,0,0,35,15,61,30,2,207,19.8,795,1000,79.5,12376,4164,426,481,88.6,298,373,79.9,50,93,53.8,1,2.0,-1.0,15,23,23,8,50,207,19.8,1221,41,353,495,458,38,1077,23,40,57.5,25,2,866,4461,2371,116,36,11,23,25,888,803,90.4,60,207,19.8,0,10,4,40.0,0.51,0.20,0.00,0.00,18.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,74
87,208,Ander Guevara,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,208,1.0,5,3,1,4,0,2,7,28.6,5,32,12,37.5,5,23,4,2,0,0,2,0,5,0,0,208,1.0,43,44,97.7,815,196,17,17,100.0,18,19,94.7,6,6,100.0,0,0.1,-0.1,1,5,1,1,1,208,1.0,55,1,11,38,11,0,54,2,2,100.0,2,0,42,181,75,3,2,0,0,1,37,34,91.9,0,208,1.0,0,3,0,0.0,3.00,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,69
88,209,John Guidetti,7.0,14,2.00,13,0,1,0,0,0,2,0.29,2,0,0,0,0,0,209,7.0,3,2,0,2,1,0,9,0.0,9,140,33,23.6,6,83,51,8,2,0,6,1,4,6,0,209,7.0,107,158,67.7,1407,332,70,88,79.5,27,50,54.0,4,9,44.4,1,0.6,+0.4,8,5,5,3,9,209,7.0,227,7,22,95,113,25,220,3,8,37.5,3,0,129,418,186,9,1,1,25,3,340,173,50.9,76,209,7.0,2,10,5,50.0,1.43,0.71,0.20,0.40,11.9,0,0,0,1.9,1.9,0.19,+0.1,+0.1,76
89,212,Gorka Guruzeta,0.6,1,1.80,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,212,0.6,1,1,1,0,0,0,3,0.0,3,12,0,0.0,0,7,5,1,0,0,1,0,1,0,0,212,0.6,8,10,80.0,99,25,5,5,100.0,3,5,60.0,0,0,,0,0.1,-0.1,1,0,1,0,1,212,0.6,19,0,2,6,11,1,18,0,1,0.0,0,0,10,25,15,1,0,0,2,1,33,12,36.4,6,212,0.6,0,1,0,0.0,1.80,0.00,0.00,,8.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,68
90,213,Hacen,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,213,0.0,0,0,0,0,0,0,0,,0,8,1,12.5,6,2,0,1,0,0,1,0,0,1,0,213,0.0,0,3,0.0,0,0,0,1,0.0,0,0,,0,2,0.0,0,0.0,0.0,0,0,0,0,0,213,0.0,6,2,4,3,0,0,6,0,0,,0,0,2,10,7,0,0,0,0,0,1,1,100.0,0,213,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,67
91,217,Mario Hermoso,31.2,20,0.64,14,0,1,5,0,0,2,0.06,1,0,0,1,0,0,217,31.2,34,25,28,5,1,16,38,42.1,22,168,58,34.5,108,54,6,48,27,2,21,25,59,205,1,217,31.2,1380,1631,84.6,31544,10831,377,414,91.1,690,767,90.0,302,425,71.1,0,0.1,-0.1,4,79,3,0,85,217,31.2,1973,315,1124,890,69,25,1912,12,15,80.0,12,0,1257,5501,3055,71,10,0,3,11,1273,1254,98.5,22,217,31.2,3,27,11,40.7,0.87,0.35,0.11,0.27,24.5,7,0,0,1.8,1.8,0.07,+1.2,+1.2,80
92,220,Yangel Herrera,12.8,21,1.64,11,1,2,4,3,0,2,0.16,0,0,0,2,0,0,220,12.8,47,30,19,22,6,20,42,47.6,22,362,99,27.3,133,194,35,18,0,0,18,15,62,38,0,220,12.8,365,467,78.2,6066,2145,192,225,85.3,126,155,81.3,38,70,54.3,0,0.3,-0.3,5,41,5,0,35,220,12.8,655,41,159,382,147,16,624,13,28,46.4,14,1,378,1454,603,32,10,0,12,18,385,331,86.0,36,220,12.8,0,16,2,12.5,1.25,0.16,0.00,0.00,22.1,1,0,0,0.7,0.7,0.05,-0.7,-0.7,82
93,227,Vicente Iborra,18.5,28,1.51,25,0,0,1,2,0,5,0.27,4,0,0,1,0,0,227,18.5,34,26,24,7,3,8,30,26.7,22,327,81,24.8,85,197,45,25,9,1,16,19,53,45,1,227,18.5,632,787,80.3,11252,2576,285,347,82.1,264,316,83.5,72,96,75.0,1,0.7,+0.3,5,50,7,0,48,227,18.5,968,56,230,618,161,38,955,12,22,54.5,14,0,609,2313,837,35,18,2,8,12,792,643,81.2,76,227,18.5,3,15,5,33.3,0.81,0.27,0.20,0.60,12.1,0,0,0,2.0,2.0,0.13,+1.0,+1.0,78
94,228,Borja Iglesias,34.2,81,2.37,48,0,10,12,10,1,10,0.29,5,0,1,4,0,0,228,34.2,27,21,8,13,6,4,27,14.8,23,632,128,20.3,41,314,277,19,4,0,15,6,33,40,0,228,34.2,481,692,69.5,7074,1086,285,368,77.4,148,210,70.5,30,51,58.8,3,3.5,-0.5,33,21,13,2,31,228,34.2,1130,49,111,527,551,189,1054,44,72,61.1,50,1,758,3037,1484,84,24,18,108,74,1606,790,49.2,344,228,34.2,17,87,35,40.2,2.55,1.02,0.16,0.40,14.3,0,3,3,16.6,14.3,0.17,+0.4,-0.3,83
95,229,Asier Illarramendi,20.2,24,1.19,14,6,1,3,0,0,2,0.10,1,1,0,0,0,0,229,20.2,55,39,31,22,2,18,59,30.5,41,372,114,30.6,142,197,33,41,7,0,34,24,79,43,0,229,20.2,1046,1243,84.2,20368,5525,399,442,90.3,475,533,89.1,158,238,66.4,1,1.6,-0.6,13,109,10,0,106,229,20.2,1444,87,435,952,160,5,1359,7,12,58.3,7,0,974,5527,2779,110,27,0,6,16,933,891,95.5,10,229,20.2,1,13,4,30.8,0.64,0.20,0.08,0.25,24.5,2,0,0,0.4,0.4,0.03,+0.6,+0.6,83
96,232,Takashi Inui,4.2,15,3.58,8,0,4,0,2,1,1,0.24,1,0,0,0,0,0,232,4.2,5,1,2,3,0,3,11,27.3,8,77,16,20.8,21,32,24,4,0,0,4,1,6,1,0,232,4.2,109,133,82.0,1797,330,57,63,90.5,40,48,83.3,9,13,69.2,0,0.1,-0.1,3,5,6,1,11,232,4.2,188,2,19,80,105,18,182,8,12,66.7,9,1,159,759,381,22,6,4,11,5,179,143,79.9,30,232,4.2,0,13,3,23.1,3.10,0.72,0.00,0.00,18.7,0,0,0,1.4,1.4,0.11,-1.4,-1.4,79
97,233,Takashi Inui,9.2,13,1.41,4,0,3,1,4,1,2,0.22,1,0,0,0,1,0,233,9.2,12,6,5,5,2,2,18,11.1,16,197,44,22.3,45,107,45,7,1,0,6,8,20,5,0,233,9.2,188,255,73.7,2961,813,100,116,86.2,65,85,76.5,16,35,45.7,0,0.4,-0.4,2,15,7,2,21,233,9.2,363,12,52,185,147,20,342,11,16,68.8,11,0,268,1676,1052,49,11,5,16,20,317,236,74.4,40,233,9.2,2,16,5,31.3,1.74,0.54,0.13,0.40,19.9,0,0,0,1.6,1.6,0.10,+0.4,+0.4,79
98,235,Carlos Isaac,1.0,2,2.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,235,1.0,0,0,0,0,0,0,2,0.0,2,16,4,25.0,12,0,4,5,0,0,5,0,0,1,0,235,1.0,43,53,81.1,738,169,22,24,91.7,18,23,78.3,3,5,60.0,0,0.0,0.0,1,4,1,0,1,235,1.0,63,3,9,37,23,4,53,1,1,100.0,1,0,46,230,153,6,4,1,3,1,44,41,93.2,2,235,1.0,0,1,0,0.0,1.00,0.00,0.00,,10.3,0,0,0,0.1,0.1,0.13,-0.1,-0.1,64
99,236,Isco,13.2,53,4.00,43,4,0,2,3,1,2,0.15,2,0,0,0,0,0,236,13.2,29,20,13,10,6,12,37,32.4,25,228,53,23.2,50,131,47,9,1,0,8,8,37,3,0,236,13.2,837,985,85.0,13739,3454,449,491,91.4,285,320,89.1,83,133,62.4,2,2.3,-0.3,26,99,20,3,66,236,13.2,1142,5,137,677,413,61,1099,29,43,67.4,30,1,987,4479,2213,124,36,9,24,32,1080,953,88.2,104,236,13.2,3,24,7,29.2,1.81,0.53,0.13,0.43,15.8,2,0,0,3.8,3.8,0.16,-0.8,-0.8,86
100,238,Ander Iturraspe,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,238,1.1,1,1,1,0,0,0,1,0.0,1,7,1,14.3,5,1,1,1,0,0,1,1,2,2,0,238,1.1,70,80,87.5,1335,457,27,27,100.0,36,45,80.0,7,8,87.5,0,0.0,0.0,0,7,0,0,7,238,1.1,87,6,30,55,9,0,85,0,0,,0,0,59,218,148,4,2,0,1,2,65,61,93.8,4,238,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,76
101,240,Adnan Januzaj,13.9,59,4.23,29,15,6,5,4,0,7,0.50,5,0,1,0,1,0,240,13.9,13,11,6,2,5,2,11,18.2,9,198,51,25.8,34,94,70,13,1,0,12,6,19,3,0,240,13.9,367,553,66.4,7436,2518,180,199,90.5,112,150,74.7,72,173,41.6,3,2.0,+1.0,25,27,33,12,50,240,13.9,821,9,71,318,515,66,726,65,113,57.5,70,1,695,3751,2259,119,33,20,61,56,792,605,76.4,127,240,13.9,1,33,7,21.2,2.37,0.50,0.03,0.14,20.2,5,0,0,2.3,2.3,0.07,-1.3,-1.3,79
102,241,Jason,25.9,55,2.12,37,4,2,0,9,3,8,0.31,7,0,0,0,1,0,241,25.9,42,25,20,15,7,22,73,30.1,51,509,107,21.0,159,233,117,39,2,0,37,41,83,29,0,241,25.9,576,839,68.7,10015,3791,296,355,83.4,208,282,73.8,62,155,40.0,5,5.1,-0.1,27,47,26,8,72,241,25.9,1187,53,280,560,437,45,1054,31,77,40.3,35,1,752,4445,2677,117,44,7,30,46,877,676,77.1,103,241,25.9,2,31,8,25.8,1.20,0.31,0.06,0.25,20.5,3,0,0,2.7,2.7,0.09,-0.7,-0.7,75
103,249,Jozabed,12.8,22,1.71,19,0,0,0,1,2,0,0.00,0,0,0,0,0,0,249,12.8,20,17,6,10,4,8,34,23.5,26,300,68,22.7,99,159,42,18,2,0,16,8,28,8,0,249,12.8,611,721,84.7,12549,3166,226,256,88.3,260,289,90.0,117,157,74.5,0,1.0,-1.0,9,73,6,1,48,249,12.8,816,19,168,541,142,15,800,5,7,71.4,5,0,600,2386,1039,44,9,2,6,11,635,587,92.4,26,249,12.8,0,11,3,27.3,0.86,0.23,0.00,0.00,20.2,0,0,0,0.6,0.6,0.06,-0.6,-0.6,74
104,253,Juanmi,16.9,28,1.65,17,0,3,5,3,0,6,0.35,3,0,0,2,1,0,253,16.9,17,8,4,9,4,4,26,15.4,22,382,69,18.1,58,194,130,20,0,0,20,12,29,6,1,253,16.9,305,375,81.3,4581,796,186,209,89.0,90,108,83.3,21,33,63.6,2,1.5,+0.5,7,11,11,2,21,253,16.9,586,9,83,321,216,68,570,22,35,62.9,27,1,422,1790,704,46,8,7,34,30,746,418,56.0,125,253,16.9,5,44,19,43.2,2.60,1.12,0.11,0.26,14.0,0,0,0,6.5,6.5,0.15,-1.5,-1.5,77
105,256,David Juncà,19.5,33,1.69,24,3,3,1,2,0,4,0.21,4,0,0,0,0,0,256,19.5,50,26,34,15,1,23,47,48.9,24,242,71,29.3,152,72,18,53,7,0,46,18,68,70,0,256,19.5,838,1044,80.3,14871,5836,359,395,90.9,394,458,86.0,75,168,44.6,3,0.8,+2.2,14,49,24,10,73,256,19.5,1274,71,394,660,305,17,1110,17,24,70.8,18,2,788,3522,2121,116,47,4,14,12,831,769,92.5,31,256,19.5,0,5,1,20.0,0.26,0.05,0.00,0.00,14.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,73
106,259,Nikola Kalinić,7.1,8,1.12,6,0,1,1,0,0,2,0.28,1,0,0,1,0,0,259,7.1,3,0,1,2,0,0,4,0.0,4,127,28,22.0,13,57,57,1,0,0,1,2,5,2,0,259,7.1,60,104,57.7,709,100,42,68,61.8,12,22,54.5,1,2,50.0,0,0.2,-0.2,3,2,2,0,3,259,7.1,167,1,12,65,95,35,166,4,8,50.0,4,1,106,368,137,8,1,2,26,4,324,127,39.2,61,259,7.1,2,9,5,55.6,1.26,0.70,0.22,0.40,10.8,0,0,0,1.3,1.3,0.15,+0.7,+0.7,79
107,260,Lee Kangin,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,260,0.3,2,0,1,0,1,1,3,33.3,2,17,1,5.9,4,9,4,0,0,0,0,1,3,0,0,260,0.3,8,15,53.3,134,58,6,7,85.7,1,3,33.3,1,4,25.0,0,0.0,0.0,1,1,1,0,2,260,0.3,20,0,3,8,12,0,20,0,0,,0,0,17,143,97,5,2,0,2,0,19,15,78.9,3,260,0.3,0,1,0,0.0,3.75,0.00,0.00,,29.1,0,0,0,0.0,0.0,0.02,0.0,0.0,76
108,261,Wilfrid Kaptoum,8.6,5,0.58,2,0,1,0,2,0,0,0.00,0,0,0,0,0,0,261,8.6,13,5,4,7,2,3,9,33.3,6,163,33,20.2,47,90,26,9,1,0,8,6,19,5,0,261,8.6,286,330,86.7,4354,779,149,165,90.3,110,123,89.4,16,25,64.0,0,0.1,-0.1,2,20,1,0,16,261,8.6,416,10,71,281,97,7,414,20,29,69.0,20,0,321,1698,880,37,11,2,12,13,355,310,87.3,21,261,8.6,0,3,1,33.3,0.35,0.12,0.00,0.00,19.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,70
109,264,Simon Kjær,22.3,9,0.40,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,264,22.3,35,20,28,7,0,14,24,58.3,10,159,53,33.3,103,53,3,42,31,0,11,19,54,153,0,264,22.3,772,899,85.9,16879,5813,224,247,90.7,396,418,94.7,140,215,65.1,0,0.4,-0.4,5,38,6,0,39,264,22.3,1166,206,712,470,30,21,1136,3,3,100.0,3,0,649,2913,1414,27,2,0,4,1,666,643,96.5,15,264,22.3,0,15,3,20.0,0.67,0.13,0.00,0.00,12.2,0,0,0,0.9,0.9,0.06,-0.9,-0.9,82
110,265,Kenan Kodro,1.8,3,1.68,3,0,0,0,0,0,1,0.56,1,0,0,0,0,0,265,1.8,3,2,1,2,0,1,2,50.0,1,34,13,38.2,6,14,14,1,0,0,1,0,3,0,0,265,1.8,38,45,84.4,534,78,23,27,85.2,11,13,84.6,2,2,100.0,0,0.2,-0.2,2,0,0,0,2,265,1.8,71,0,9,32,32,7,69,1,3,33.3,1,0,43,155,59,2,1,0,7,4,122,56,45.9,23,265,1.8,1,4,1,25.0,2.24,0.56,0.25,1.00,15.5,0,0,0,0.2,0.2,0.04,+0.8,+0.8,69
111,266,Koke,28.7,97,3.38,64,24,2,5,2,0,7,0.24,4,1,0,1,1,0,266,28.7,75,46,32,34,9,28,95,29.5,67,725,167,23.0,277,320,128,47,5,0,42,24,99,33,0,266,28.7,1698,2057,82.5,28913,8922,835,903,92.5,618,714,86.6,199,368,54.1,5,3.3,+1.7,59,181,35,5,145,266,28.7,2324,51,399,1299,731,36,2168,31,39,79.5,32,1,1664,5872,2656,115,45,5,20,28,1895,1703,89.9,106,266,28.7,3,20,5,25.0,0.70,0.17,0.15,0.60,20.2,1,0,0,1.1,1.1,0.06,+1.9,+1.9,85
112,267,Geoffrey Kondogbia,13.8,21,1.52,18,0,2,1,0,0,2,0.14,2,0,0,0,0,0,267,13.8,46,35,19,22,5,8,23,34.8,15,336,75,22.3,121,182,33,27,7,0,20,24,70,27,2,267,13.8,638,752,84.8,14025,3252,209,236,88.6,297,332,89.5,128,166,77.1,1,0.9,+0.1,6,77,11,0,69,267,13.8,922,55,263,614,131,13,917,25,32,78.1,25,2,682,3964,1759,63,22,1,8,14,694,647,93.2,28,267,13.8,1,22,4,18.2,1.59,0.29,0.05,0.25,20.1,0,0,0,2.0,2.0,0.09,-1.0,-1.0,81
113,268,Vasyl Kravets,5.3,11,2.06,9,1,1,0,0,0,0,0.00,0,0,0,0,0,0,268,5.3,20,10,11,8,1,6,12,50.0,6,65,19,29.2,30,24,11,8,1,0,7,2,22,13,1,268,5.3,158,222,71.2,2673,969,78,88,88.6,67,91,73.6,11,36,30.6,0,0.5,-0.5,6,8,6,3,14,268,5.3,283,11,74,118,110,7,244,3,6,50.0,4,0,166,881,501,19,6,2,3,5,170,153,90.0,17,268,5.3,0,4,2,50.0,0.75,0.37,0.00,0.00,22.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,70
114,269,Toni Kroos,24.7,100,4.05,53,41,4,0,1,1,9,0.36,5,4,0,0,0,0,269,24.7,56,42,17,26,13,17,61,27.9,44,576,147,25.5,97,376,103,32,4,0,28,14,70,16,1,269,24.7,1966,2204,89.2,39897,11028,829,866,95.7,741,795,93.2,367,490,74.9,4,3.7,+0.3,60,225,17,3,163,269,24.7,2389,34,402,1560,568,21,2173,14,18,77.8,14,0,1811,7746,4125,197,51,6,14,12,1913,1834,95.9,43,269,24.7,0,30,9,30.0,1.22,0.36,0.00,0.00,23.9,0,0,0,1.2,1.2,0.04,-1.2,-1.2,88
115,271,Diego Lainez,3.9,12,3.06,8,1,1,0,2,0,1,0.25,1,0,0,0,0,0,271,3.9,4,2,0,3,1,1,2,50.0,1,54,9,16.7,13,25,16,4,0,0,4,0,4,1,0,271,3.9,111,133,83.5,1423,312,71,73,97.3,34,42,81.0,3,7,42.9,1,0.4,+0.6,6,9,3,0,8,271,3.9,209,3,19,71,142,16,204,13,24,54.2,15,3,187,937,542,37,10,3,14,15,212,173,81.6,37,271,3.9,0,10,2,20.0,2.55,0.51,0.00,0.00,22.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2,72
116,274,Robin Le Normand,3.2,3,0.95,1,0,0,2,0,0,1,0.32,0,0,0,1,0,0,274,3.2,6,4,4,2,0,2,5,40.0,3,19,3,15.8,9,10,0,5,0,0,5,6,12,15,1,274,3.2,200,223,89.7,4516,1154,46,47,97.9,108,114,94.7,45,58,77.6,1,0.0,+1.0,1,8,1,0,9,274,3.2,257,23,127,144,7,5,248,2,2,100.0,2,0,178,1190,607,9,1,0,1,0,180,179,99.4,5,274,3.2,0,5,0,0.0,1.58,0.00,0.00,,7.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,69
117,275,Wu Lei,11.8,23,1.95,13,0,2,5,2,1,3,0.25,1,0,0,1,1,0,275,11.8,10,8,3,5,2,4,18,22.2,14,202,38,18.8,47,96,59,15,1,0,14,3,13,8,0,275,11.8,156,221,70.6,2041,569,110,137,80.3,34,52,65.4,5,12,41.7,1,0.7,+0.3,9,6,14,3,16,275,11.8,351,8,54,141,178,69,344,12,19,63.2,13,0,234,1233,758,42,12,13,22,14,411,227,55.2,102,275,11.8,3,29,8,27.6,2.46,0.68,0.10,0.38,13.0,0,0,0,4.1,4.1,0.14,-1.1,-1.1,79
118,276,Iñigo Lekue,2.3,3,1.28,2,1,0,0,0,0,1,0.43,1,0,0,0,0,0,276,2.3,4,4,4,0,0,1,3,33.3,2,28,8,28.6,12,12,4,6,0,0,6,2,6,14,0,276,2.3,90,119,75.6,1573,658,46,54,85.2,33,43,76.7,9,20,45.0,0,0.1,-0.1,2,5,0,0,4,276,2.3,154,14,49,81,39,1,128,3,5,60.0,3,0,89,397,199,11,8,0,3,2,88,77,87.5,2,276,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,73
119,277,Thomas Lemar,20.2,59,2.92,39,11,5,1,3,0,6,0.30,6,0,0,0,0,0,277,20.2,30,15,17,11,2,12,41,29.3,29,630,109,17.3,171,337,122,36,1,0,35,23,53,4,0,277,20.2,820,1013,80.9,13101,3530,472,536,88.1,260,305,85.2,73,132,55.3,3,2.9,+0.1,37,59,28,4,81,277,20.2,1270,10,169,627,580,48,1203,60,84,71.4,60,0,1032,5108,2545,131,46,10,32,54,1151,958,83.2,120,277,20.2,2,26,11,42.3,1.29,0.54,0.08,0.18,19.9,1,0,0,2.7,2.7,0.10,-0.7,-0.7,83
