,Rk,Player,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Rk,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Rk,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Rk,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Rk,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,VAL
88,154,Vicente Esquerdo,2.6,3,1.17,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,154,2.6,7,6,4,2,1,1,4,25.0,3,46,21,45.7,23,18,5,9,3,0,6,5,12,6,0,154,2.6,77,97,79.4,1445,319,38,42,90.5,26,32,81.3,11,17,64.7,0,0.1,-0.1,2,3,1,0,7,154,2.6,128,8,40,73,19,0,126,2,4,50.0,2,0,77,273,82,5,0,0,1,2,89,80,89.9,3,154,2.6,0,1,0,0.0,0.39,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.02,0.0,0.0,64
89,156,Xabier Etxeita,9.8,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,156,9.8,12,6,7,5,0,5,14,35.7,9,77,29,37.7,46,25,6,11,3,0,8,10,22,77,1,156,9.8,195,289,67.5,5002,1287,30,43,69.8,104,120,86.7,59,118,50.0,0,0.2,-0.2,1,13,0,0,18,156,9.8,400,49,192,205,19,8,386,2,2,100.0,2,0,167,942,462,13,2,0,2,1,168,158,94.0,4,156,9.8,0,4,0,0.0,0.41,0.00,0.00,,8.5,0,0,0,0.5,0.5,0.13,-0.5,-0.5,74
90,158,Jokin Ezkieta,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,158,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,158,1.0,21,24,87.5,532,248,4,4,100.0,12,12,100.0,5,8,62.5,0,0.0,0.0,0,0,0,0,0,158,1.0,23,20,23,0,0,0,15,0,0,,0,0,11,44,19,0,0,0,0,0,9,9,100.0,0,158,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,65
91,159,Fali,29.3,20,0.68,15,0,2,2,1,0,3,0.10,1,0,1,1,0,0,159,29.3,43,21,26,14,3,10,29,34.5,19,280,81,28.9,147,115,18,45,16,1,29,24,67,148,0,159,29.3,505,715,70.6,12418,3733,132,157,84.1,224,277,80.9,143,266,53.8,0,0.7,-0.7,8,55,8,3,53,159,29.3,996,171,427,514,89,20,932,8,9,88.9,8,0,439,2012,1006,36,8,1,8,6,499,468,93.8,9,159,29.3,0,11,2,18.2,0.38,0.07,0.00,0.00,11.8,1,0,0,0.7,0.7,0.07,-0.7,-0.7,71
92,160,Ansu Fati,4.8,19,3.97,12,1,1,0,5,0,2,0.42,0,0,1,0,1,0,160,4.8,8,3,2,3,3,2,5,40.0,3,80,18,22.5,18,29,33,8,0,0,8,1,9,1,0,160,4.8,174,205,84.9,2150,459,122,137,89.1,40,47,85.1,3,5,60.0,0,1.4,-1.4,9,3,7,0,11,160,4.8,278,0,14,108,181,44,270,15,25,60.0,17,1,230,1369,908,57,19,16,5,15,301,229,76.1,49,160,4.8,4,14,7,50.0,2.92,1.46,0.29,0.57,15.6,0,0,0,1.8,1.8,0.13,+2.2,+2.2,76
93,161,Nabil Fekir,29.1,138,4.74,78,18,18,7,16,1,17,0.58,9,3,3,0,2,0,161,29.1,45,36,12,16,17,7,28,25.0,21,604,170,28.1,65,338,201,31,1,0,30,12,57,3,0,161,29.1,1070,1324,80.8,17975,4890,533,603,88.4,371,434,85.5,120,207,58.0,6,5.3,+0.7,52,118,48,6,119,161,29.1,1771,3,105,857,933,124,1620,60,87,69.0,62,1,1403,7282,3874,220,73,34,67,95,1708,1342,78.6,199,161,29.1,5,84,23,27.4,2.88,0.79,0.05,0.17,21.2,9,1,3,7.5,5.2,0.06,-2.5,-1.2,83
94,162,Felipe,22.9,8,0.35,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,162,22.9,38,23,27,11,0,16,23,69.6,7,184,54,29.3,104,69,11,38,17,0,21,43,81,159,0,162,22.9,889,1027,86.6,18752,5905,291,317,91.8,430,478,90.0,157,216,72.7,0,0.2,-0.2,3,35,0,0,40,162,22.9,1303,204,730,603,36,22,1269,3,3,100.0,3,0,733,4145,1815,26,2,0,1,3,786,757,96.3,5,162,22.9,0,11,2,18.2,0.48,0.09,0.00,0.00,9.2,0,0,0,0.9,0.9,0.08,-0.9,-0.9,84
95,172,Fernando,28.3,36,1.27,33,1,1,0,0,1,10,0.35,9,0,1,0,0,0,172,28.3,68,52,33,29,6,30,56,53.6,26,365,131,35.9,156,164,45,45,9,0,36,40,108,78,0,172,28.3,1391,1537,90.5,27707,6641,487,524,92.9,697,744,93.7,194,243,79.8,4,3.4,+0.6,19,96,10,0,92,172,28.3,1787,146,610,1070,187,18,1745,14,23,60.9,15,2,1165,4685,2149,48,13,1,14,19,1276,1204,94.4,27,172,28.3,3,5,4,80.0,0.18,0.14,0.60,0.75,14.9,0,0,0,0.7,0.7,0.13,+2.3,+2.3,83
96,173,David Ferreiro,28.1,106,3.78,61,33,5,2,5,0,11,0.39,8,2,0,1,0,0,173,28.1,30,14,15,9,6,6,44,13.6,38,490,107,21.8,121,243,126,44,1,0,43,18,48,11,0,173,28.1,720,1096,65.7,14629,4667,284,347,81.8,282,384,73.4,141,312,45.2,4,5.5,-1.5,71,58,44,19,85,173,28.1,1340,17,183,606,654,50,1180,41,63,65.1,45,3,933,6194,3246,194,52,15,40,28,1122,854,76.1,142,173,28.1,2,28,13,46.4,1.00,0.46,0.07,0.15,19.7,1,0,0,1.9,1.9,0.07,+0.1,+0.1,72
97,175,Fidel,26.6,72,2.70,38,25,4,1,4,0,6,0.23,4,2,0,0,0,0,175,26.6,48,30,31,11,6,25,82,30.5,57,407,109,26.8,177,162,68,42,4,0,38,13,61,23,0,175,26.6,911,1236,73.7,16555,5446,438,506,86.6,322,411,78.3,128,258,49.6,3,5.1,-2.1,48,65,23,11,81,175,26.6,1529,37,380,773,501,50,1336,48,83,57.8,51,6,1029,5445,3367,166,56,18,43,50,1208,1019,84.4,84,175,26.6,6,16,7,43.8,0.60,0.26,0.25,0.57,21.0,3,2,3,4.1,1.9,0.12,+1.9,+2.1,72
98,176,Junior Firpo,3.2,8,2.49,6,0,0,0,1,1,1,0.31,1,0,0,0,0,0,176,3.2,2,2,1,1,0,0,1,0.0,1,32,12,37.5,17,11,4,5,3,0,2,4,6,6,0,176,3.2,210,236,89.0,3010,858,118,128,92.2,81,89,91.0,5,9,55.6,1,0.7,+0.3,5,9,2,0,14,176,3.2,268,14,75,127,90,13,245,3,7,42.9,3,1,179,832,498,24,9,4,4,1,213,197,92.5,18,176,3.2,1,1,1,100.0,0.31,0.31,1.00,1.00,3.0,0,0,0,0.8,0.8,0.83,+0.2,+0.2,79
99,180,Dimitri Foulquier,29.6,23,0.78,18,2,0,1,2,0,5,0.17,4,0,0,1,0,0,180,29.6,44,28,26,14,4,18,32,56.3,14,330,98,29.7,150,140,40,50,6,0,44,32,76,81,1,180,29.6,833,1093,76.2,14785,6826,384,435,88.3,348,432,80.6,88,174,50.6,4,1.8,+2.2,10,52,12,5,80,180,29.6,1396,81,427,707,357,25,1069,26,54,48.1,28,3,673,3463,2287,91,41,6,19,32,693,613,88.5,32,180,29.6,0,7,4,57.1,0.24,0.14,0.00,0.00,15.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,75
100,182,Jorge de Frutos,24.3,73,3.01,49,7,4,1,7,5,16,0.66,10,1,1,0,2,2,182,24.3,51,31,16,25,10,13,50,26.0,37,467,125,26.8,119,194,154,36,3,0,33,24,75,21,1,182,24.3,488,720,67.8,8480,2791,227,294,77.2,190,254,74.8,55,120,45.8,9,5.3,+3.7,39,33,25,11,62,182,24.3,1040,20,190,428,518,100,980,48,87,55.2,57,6,726,3972,2435,112,40,18,62,48,949,707,74.5,172,182,24.3,4,27,10,37.0,1.11,0.41,0.15,0.40,17.5,0,0,0,3.3,3.3,0.12,+0.7,+0.7,70
101,183,Ramiro Funes Mori,8.1,3,0.37,3,0,0,0,0,0,1,0.12,1,0,0,0,0,0,183,8.1,11,3,6,5,0,4,6,66.7,2,56,16,28.6,34,20,2,10,6,0,4,14,25,52,0,183,8.1,420,477,88.1,8549,2835,151,164,92.1,199,217,91.7,67,90,74.4,0,0.0,0.0,0,21,1,0,25,183,8.1,571,79,298,326,31,5,552,0,3,0.0,1,0,385,3512,2341,56,16,0,1,1,401,390,97.3,2,183,8.1,0,4,1,25.0,0.50,0.12,0.00,0.00,11.2,0,0,0,1.2,1.2,0.31,-1.2,-1.2,75
102,185,Enric Gallego,9.0,16,1.79,13,0,0,1,2,0,3,0.33,2,0,0,1,0,0,185,9.0,9,6,4,2,3,0,10,0.0,10,175,46,26.3,17,76,82,8,0,0,8,1,10,7,0,185,9.0,159,275,57.8,2491,674,86,139,61.9,57,91,62.6,11,26,42.3,2,0.7,+1.3,8,26,5,1,22,185,9.0,389,9,39,189,172,37,378,3,11,27.3,3,1,162,604,252,12,2,1,37,12,534,296,55.4,69,185,9.0,0,14,4,28.6,1.56,0.45,0.00,0.00,12.0,0,0,0,1.5,1.5,0.10,-1.5,-1.5,73
103,197,Mario Gaspar,20.6,31,1.51,25,0,1,1,2,2,4,0.19,3,0,0,0,1,0,197,20.6,51,19,18,27,6,16,38,42.1,22,293,74,25.3,112,132,49,43,4,0,39,26,77,71,0,197,20.6,935,1106,84.5,16347,6319,407,448,90.8,444,495,89.7,67,113,59.3,2,1.7,+0.3,12,51,24,10,61,197,20.6,1347,82,414,642,372,36,1131,10,18,55.6,10,1,733,3219,1984,88,34,3,15,7,906,803,88.6,48,197,20.6,0,15,4,26.7,0.73,0.19,0.00,0.00,18.9,0,0,0,0.8,0.8,0.05,-0.8,-0.8,80
104,199,David Gil,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,199,4.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,199,4.0,44,123,35.8,2363,1880,0,0,,6,7,85.7,38,116,32.8,0,0.0,0.0,0,1,0,0,0,199,4.0,132,116,132,0,0,0,73,0,0,,0,0,39,357,263,0,0,0,0,0,31,31,100.0,0,199,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,66
105,208,Maxime Gonalons,16.4,21,1.28,16,0,1,1,2,1,2,0.12,2,0,0,0,0,0,208,16.4,65,50,26,34,5,22,52,42.3,30,315,104,33.0,121,165,29,17,0,0,17,24,89,19,0,208,16.4,602,726,82.9,13256,3342,181,206,87.9,295,329,89.7,119,171,69.6,1,0.6,+0.4,6,70,3,0,59,208,16.4,885,43,253,597,94,12,865,17,27,63.0,18,2,584,3185,1269,44,14,1,10,16,557,527,94.6,10,208,16.4,0,3,1,33.3,0.18,0.06,0.00,0.00,9.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,76
106,213,Andoni Gorosabel,26.5,52,1.96,41,7,0,1,3,0,6,0.23,6,0,0,0,0,0,213,26.5,70,35,40,25,5,30,80,37.5,50,356,113,31.7,150,133,73,33,2,0,31,26,96,54,0,213,26.5,1156,1433,80.7,18928,7808,594,658,90.3,451,545,82.8,86,170,50.6,1,2.4,-1.4,23,87,39,9,102,213,26.5,1688,72,439,842,511,41,1397,11,23,47.8,11,0,1014,4594,2665,112,43,5,27,16,1076,976,90.7,68,213,26.5,0,9,2,22.2,0.34,0.08,0.00,0.00,21.0,0,0,0,0.6,0.6,0.08,-0.6,-0.6,71
107,214,Antoine Griezmann,28.9,88,3.04,76,3,3,2,3,1,10,0.35,9,0,0,0,1,0,214,28.9,39,28,12,17,10,10,42,23.8,32,423,133,31.4,65,202,156,32,4,0,28,13,52,14,0,214,28.9,1176,1346,87.4,17763,2985,674,749,90.0,379,424,89.4,81,99,81.8,7,5.6,+1.4,42,64,36,3,70,214,28.9,1618,23,146,660,887,200,1571,25,38,65.8,27,1,1119,4675,1927,101,36,11,39,24,1670,1318,78.9,262,214,28.9,13,68,30,44.1,2.35,1.04,0.18,0.40,14.5,0,1,2,13.9,12.4,0.18,-0.9,-0.4,87
108,216,Sergi Guardiola,19.9,27,1.35,18,0,3,1,3,2,5,0.25,3,0,1,0,1,0,216,19.9,11,7,1,3,7,3,27,11.1,24,418,106,25.4,32,206,180,16,2,0,14,9,20,16,1,216,19.9,335,513,65.3,5084,1046,216,302,71.5,73,113,64.6,32,53,60.4,2,1.6,+0.4,9,14,10,2,24,216,19.9,773,18,61,341,406,71,762,28,55,50.9,31,2,506,2093,993,57,17,14,61,38,995,592,59.5,143,216,19.9,1,34,8,23.5,1.70,0.40,0.00,0.00,16.9,1,1,2,5.0,3.5,0.10,-4.0,-3.5,77
109,217,Nemanja Gudelj,11.6,7,0.61,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,217,11.6,27,16,17,10,0,8,15,53.3,7,160,54,33.8,68,77,15,16,7,0,9,14,41,40,2,217,11.6,727,774,93.9,14551,2996,242,249,97.2,380,394,96.4,96,116,82.8,0,0.0,0.0,2,31,2,0,22,217,11.6,892,60,351,532,61,2,871,3,4,75.0,3,0,595,3139,1414,31,8,0,9,3,689,676,98.1,2,217,11.6,0,8,1,12.5,0.69,0.09,0.00,0.00,30.1,2,0,0,0.2,0.2,0.02,-0.2,-0.2,79
110,218,Gonçalo Guedes,25.4,85,3.34,53,1,12,4,14,1,16,0.63,12,0,1,1,1,1,218,25.4,26,17,11,9,6,9,40,22.5,31,336,87,25.9,93,132,111,31,1,0,30,19,45,5,0,218,25.4,584,797,73.3,10660,3126,287,351,81.8,215,279,77.1,73,120,60.8,5,3.6,+1.4,31,53,49,13,81,218,25.4,1128,14,138,535,590,84,1091,52,81,64.2,57,1,910,6625,4112,210,84,35,46,61,1132,850,75.1,162,218,25.4,5,51,15,29.4,2.01,0.59,0.10,0.33,21.3,3,0,0,3.4,3.4,0.07,+1.6,+1.6,81
111,219,Ander Guevara,23.1,28,1.21,26,0,1,1,0,0,3,0.13,2,0,0,1,0,0,219,23.1,45,31,19,23,3,15,41,36.6,26,391,105,26.9,124,216,51,32,5,0,27,23,68,46,1,219,23.1,1166,1398,83.4,22327,5177,483,547,88.3,512,590,86.8,157,213,73.7,1,0.8,+0.2,13,107,11,0,106,219,23.1,1600,79,405,1063,234,13,1577,15,15,100.0,15,0,1086,5465,2966,115,26,2,17,21,1174,1117,95.1,31,219,23.1,1,9,2,22.2,0.39,0.09,0.11,0.50,21.1,0,0,0,0.5,0.5,0.06,+0.5,+0.5,72
112,220,John Guidetti,2.3,5,2.16,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,220,2.3,2,2,0,2,0,1,3,33.3,2,47,9,19.1,4,24,19,0,0,0,0,0,2,1,0,220,2.3,48,69,69.6,842,211,24,33,72.7,12,16,75.0,8,14,57.1,0,0.0,0.0,1,4,2,0,5,220,2.3,87,1,4,47,41,10,79,1,2,50.0,1,0,44,138,39,2,2,0,5,1,124,67,54.0,12,220,2.3,1,5,1,20.0,2.16,0.43,0.20,1.00,14.4,0,0,0,1.1,1.1,0.22,-0.1,-0.1,74
113,222,Jon Guridi,9.2,10,1.08,6,0,0,1,3,0,1,0.11,1,0,0,0,0,0,222,9.2,19,12,6,10,3,4,16,25.0,12,159,43,27.0,29,95,35,10,1,0,9,9,28,8,0,222,9.2,292,355,82.3,4901,1086,157,179,87.7,108,127,85.0,23,35,65.7,1,0.7,+0.3,5,35,7,1,24,222,9.2,453,12,53,282,154,15,448,16,24,66.7,16,0,334,1799,829,46,17,0,12,10,395,319,80.8,33,222,9.2,0,8,2,25.0,0.87,0.22,0.00,0.00,20.1,0,0,0,0.8,0.8,0.09,-0.8,-0.8,69
114,226,Munir El Haddadi,9.4,25,2.66,15,3,3,1,3,0,3,0.32,3,0,0,0,0,0,226,9.4,11,9,5,5,1,2,19,10.5,17,160,39,24.4,38,73,49,8,0,0,8,3,14,5,0,226,9.4,272,345,78.8,4545,837,133,161,82.6,110,130,84.6,20,36,55.6,2,1.6,+0.4,11,13,11,4,24,226,9.4,478,7,50,229,226,51,466,14,20,70.0,14,0,365,1724,939,50,13,7,20,25,485,359,74.0,76,226,9.4,4,32,13,40.6,3.41,1.38,0.13,0.31,17.3,1,0,0,3.5,3.5,0.11,+0.5,+0.5,79
115,227,Eden Hazard,5.9,19,3.21,12,1,4,0,2,0,3,0.51,2,0,1,0,0,0,227,5.9,1,0,0,1,0,1,5,20.0,4,34,5,14.7,8,17,9,2,1,0,1,4,5,1,0,227,5.9,303,344,88.1,4491,793,193,215,89.8,81,89,91.0,21,22,95.5,2,0.8,+1.2,6,12,6,0,19,227,5.9,409,2,45,182,216,30,404,17,24,70.8,18,1,346,2196,1210,59,14,7,9,11,418,365,87.3,63,227,5.9,3,10,5,50.0,1.69,0.85,0.30,0.60,15.0,0,0,0,1.6,1.6,0.16,+1.4,+1.4,88
116,228,Mario Hermoso,28.6,25,0.87,24,1,0,0,0,0,3,0.10,3,0,0,0,0,0,228,28.6,61,37,45,12,4,37,67,55.2,30,261,77,29.5,150,91,20,47,10,0,37,34,95,85,0,228,28.6,1625,1920,84.6,31215,11368,658,702,93.7,754,848,88.9,200,325,61.5,1,0.4,+0.6,9,153,16,2,147,228,28.6,2188,130,745,1340,207,22,2004,11,17,64.7,11,0,1364,6501,3495,128,22,1,8,11,1562,1514,96.9,13,228,28.6,1,19,5,26.3,0.66,0.17,0.05,0.20,19.8,0,0,0,1.2,1.2,0.06,-0.2,-0.2,80
117,231,Sergio Herrera,32.9,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,231,32.9,0,0,0,0,0,0,2,0.0,2,3,0,0.0,3,0,0,1,0,0,1,0,0,2,0,231,32.9,631,1144,55.2,32058,25732,33,36,91.7,94,98,95.9,502,1006,49.9,0,0.0,0.0,0,64,0,0,1,231,32.9,1262,1036,1247,16,0,0,843,1,2,50.0,2,0,509,3589,2260,0,0,0,1,0,397,394,99.2,0,231,32.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,76
118,232,Yangel Herrera,25.7,35,1.36,28,0,0,3,3,1,3,0.12,1,0,0,0,1,1,232,25.7,59,42,22,31,6,14,57,24.6,43,586,152,25.9,167,315,104,59,15,2,44,26,85,47,0,232,25.7,597,882,67.7,10706,3343,255,351,72.6,277,370,74.9,53,113,46.9,1,1.1,-0.1,9,99,9,1,90,232,25.7,1200,56,245,720,288,55,1196,15,27,55.6,16,2,631,2758,1204,51,21,2,22,24,908,706,77.8,62,232,25.7,3,31,7,22.6,1.21,0.27,0.10,0.43,17.4,0,0,0,1.9,1.9,0.06,+1.1,+1.1,75
119,234,Jordan Holsgrove,1.6,2,1.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,234,1.6,5,1,3,1,1,2,3,66.7,1,43,13,30.2,14,17,12,2,0,0,2,0,5,2,0,234,1.6,92,104,88.5,1497,271,47,49,95.9,34,35,97.1,8,15,53.3,0,0.0,0.0,1,10,0,0,3,234,1.6,124,2,23,79,30,1,122,0,1,0.0,0,0,94,402,132,6,3,0,5,2,110,101,91.8,2,234,1.6,0,1,0,0.0,0.62,0.00,0.00,,12.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1,58
120,235,Vicente Iborra,10.3,10,0.97,9,0,0,0,0,1,1,0.10,1,0,0,0,0,0,235,10.3,18,13,9,7,2,5,19,26.3,14,126,39,31.0,50,61,15,19,8,0,11,5,23,28,0,235,10.3,545,604,90.2,10868,2560,193,212,91.0,261,278,93.9,81,98,82.7,0,0.2,-0.2,2,39,6,0,28,235,10.3,688,49,207,441,63,5,673,5,6,83.3,5,0,478,1724,795,30,5,0,5,4,524,502,95.8,9,235,10.3,0,3,0,0.0,0.29,0.00,0.00,,17.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,79
121,238,Borja Iglesias,15.7,24,1.53,15,1,0,3,4,1,6,0.38,2,0,0,1,3,0,238,15.7,1,0,0,0,1,0,6,0.0,6,228,52,22.8,17,108,103,11,3,0,8,5,6,13,0,238,15.7,202,271,74.5,2986,396,121,156,77.6,53,66,80.3,17,24,70.8,0,0.5,-0.5,5,6,3,1,11,238,15.7,434,17,28,217,205,82,404,8,22,36.4,8,1,253,842,371,23,9,5,42,21,654,308,47.1,90,238,15.7,11,34,10,29.4,2.17,0.64,0.18,0.60,16.8,0,5,5,7.7,3.9,0.12,+3.3,+2.1,79
122,239,Asier Illarramendi,3.7,5,1.34,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,239,3.7,4,3,1,3,0,1,4,25.0,3,37,14,37.8,8,18,11,6,1,0,5,5,9,9,0,239,3.7,238,261,91.2,4476,1359,95,99,96.0,115,122,94.3,25,36,69.4,0,0.0,0.0,1,29,2,0,25,239,3.7,286,7,57,219,32,0,264,0,0,,0,0,194,1212,668,27,0,0,0,0,215,208,96.7,2,239,3.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,80
123,240,Pablo Insua,17.6,8,0.45,8,0,0,0,0,0,1,0.06,1,0,0,0,0,0,240,17.6,30,18,22,8,0,12,32,37.5,20,227,79,34.8,151,70,6,20,8,0,12,15,45,81,0,240,17.6,647,755,85.7,14981,4331,154,170,90.6,358,391,91.6,132,187,70.6,0,0.1,-0.1,2,23,1,0,19,240,17.6,902,156,605,322,26,7,878,3,3,100.0,3,0,560,2878,1464,23,5,0,0,2,601,591,98.3,2,240,17.6,0,4,0,0.0,0.23,0.00,0.00,,13.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,71
124,241,Takashi Inui,20.2,41,2.03,23,1,9,7,1,0,0,0.00,0,0,0,0,0,0,241,20.2,16,10,5,5,6,5,19,26.3,14,312,97,31.1,65,99,148,27,0,0,27,15,31,5,0,241,20.2,366,534,68.5,6113,1595,191,230,83.0,131,182,72.0,33,88,37.5,0,1.9,-1.9,14,24,23,10,37,241,20.2,770,6,70,313,445,48,738,31,63,49.2,35,1,575,3171,1858,111,33,13,48,40,789,545,69.1,93,241,20.2,1,37,17,45.9,1.83,0.84,0.03,0.06,20.2,0,0,0,2.4,2.4,0.06,-1.4,-1.4,78
125,242,Alexander Isak,26.0,48,1.85,24,1,8,5,9,1,6,0.23,3,0,0,1,2,0,242,26.0,14,10,0,5,9,2,9,22.2,7,290,80,27.6,12,83,195,14,2,0,12,5,19,6,0,242,26.0,329,454,72.5,5126,792,173,215,80.5,117,155,75.5,24,37,64.9,2,2.3,-0.3,11,14,21,2,35,242,26.0,728,7,28,354,392,156,676,34,69,49.3,40,3,498,2778,1483,72,25,23,57,38,1105,544,49.2,190,242,26.0,17,78,39,50.0,3.00,1.50,0.22,0.44,12.9,5,0,1,15.5,14.7,0.19,+1.5,+2.3,79
126,243,Isco,10.1,39,3.87,29,5,2,3,0,0,3,0.30,2,1,0,0,0,0,243,10.1,9,8,4,4,1,1,15,6.7,14,144,42,29.2,28,79,37,10,1,0,9,5,14,4,0,243,10.1,633,731,86.6,10932,2914,319,338,94.4,222,254,87.4,72,105,68.6,2,1.7,+0.3,20,68,17,1,68,243,10.1,841,11,108,502,313,41,802,29,42,69.0,29,4,680,4020,2221,111,34,7,22,15,793,712,89.8,53,243,10.1,0,21,3,14.3,2.08,0.30,0.00,0.00,18.2,1,0,0,1.8,1.8,0.09,-1.8,-1.8,84
127,246,Adnan Januzaj,11.3,55,4.88,33,11,5,1,5,0,10,0.89,6,2,0,0,2,0,246,11.3,12,6,2,8,2,1,6,16.7,5,107,30,28.0,11,62,34,9,2,0,7,5,17,5,0,246,11.3,409,573,71.4,7647,2857,199,231,86.1,137,173,79.2,61,133,45.9,5,4.4,+0.6,24,32,38,8,67,246,11.3,752,8,59,360,400,50,684,41,65,63.1,43,2,588,2944,1834,116,34,12,35,31,695,571,82.2,86,246,11.3,4,29,9,31.0,2.57,0.80,0.03,0.11,21.9,4,3,3,5.1,2.8,0.10,-1.1,-1.8,80
128,247,Jason,4.9,10,2.04,9,0,1,0,0,0,1,0.20,1,0,0,0,0,0,247,4.9,11,6,5,4,2,3,16,18.8,13,98,24,24.5,29,51,18,10,2,0,8,9,20,6,1,247,4.9,94,142,66.2,1596,537,47,63,74.6,38,51,74.5,9,26,34.6,0,0.6,-0.6,6,6,5,3,11,247,4.9,227,11,58,103,96,7,220,8,20,40.0,10,2,150,969,592,25,15,2,14,10,187,145,77.5,19,247,4.9,0,5,0,0.0,1.02,0.00,0.00,,20.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,76
129,251,Frenkie de Jong,35.0,86,2.45,75,2,2,2,5,0,7,0.20,6,0,0,1,0,0,251,35.0,41,26,19,18,4,11,37,29.7,26,360,114,31.7,99,183,78,32,3,0,29,37,78,31,1,251,35.0,2598,2831,91.8,43830,11989,1212,1307,92.7,1126,1185,95.0,198,235,84.3,4,5.5,-1.5,49,227,34,2,186,251,35.0,3090,115,718,1863,780,97,3050,48,63,76.2,48,4,2371,14453,8123,321,96,12,21,38,2771,2568,92.7,137,251,35.0,3,17,6,35.3,0.49,0.17,0.18,0.50,10.7,0,0,0,5.5,5.5,0.36,-2.5,-2.5,85
130,252,Luuk de Jong,14.1,25,1.77,18,0,1,3,3,0,1,0.07,1,0,0,0,0,0,252,14.1,10,5,4,3,3,1,5,20.0,4,194,62,32.0,13,86,95,12,3,0,9,3,13,14,0,252,14.1,261,350,74.6,3717,383,157,188,83.5,78,117,66.7,14,20,70.0,0,1.1,-1.1,12,13,2,0,9,252,14.1,504,15,47,296,176,63,483,11,15,73.3,12,1,259,698,250,16,4,4,33,23,664,377,56.8,81,252,14.1,4,32,11,34.4,2.27,0.78,0.13,0.36,9.6,0,0,0,3.8,3.8,0.12,+0.2,+0.2,80
131,253,Jens Jønsson,29.1,27,0.93,23,0,0,2,2,0,3,0.10,3,0,0,0,0,0,253,29.1,56,41,29,24,3,17,44,38.6,27,480,143,29.8,179,249,52,52,9,0,43,47,103,51,0,253,29.1,536,700,76.6,9604,2290,254,306,83.0,215,275,78.2,58,101,57.4,0,1.7,-1.7,11,35,6,0,46,253,29.1,957,70,297,553,149,17,942,14,17,82.4,14,0,458,2597,978,30,13,2,15,9,514,436,84.8,21,253,29.1,0,15,2,13.3,0.52,0.07,0.00,0.00,19.0,0,0,0,0.8,0.8,0.05,-0.8,-0.8,70
132,254,Jony,9.7,42,4.34,30,4,5,0,2,1,3,0.31,3,0,0,0,0,0,254,9.7,6,6,1,3,2,3,14,21.4,11,119,31,26.1,22,53,44,8,0,0,8,11,17,3,0,254,9.7,231,397,58.2,4799,2227,96,133,72.2,82,134,61.2,51,108,47.2,2,2.3,-0.3,22,22,33,14,51,254,9.7,521,5,45,220,297,25,484,17,41,41.5,21,3,373,1605,978,52,15,6,30,29,506,376,74.3,47,254,9.7,0,11,4,36.4,1.14,0.41,0.00,0.00,19.0,0,0,0,0.7,0.7,0.06,-0.7,-0.7,78
