,ID,NAME,NATION,POSITION,TEAM,AGE,90S,SCA,SCA90,GCA,GCA90,TACKLES,TACKLESWIN,VSDRIBLETACKLE,%VSDRIBLETACKLE,PRESSURE,%PRESSUREWIN,BLOCKS,INTERCEPTIONS,TOTALPASSES,%TOTALPASSES,ASSIST,SHOTPASSES,TOTALTOUCHES,TOTALDRIBBLES,%TOTALDRIBBLES,DISTANCE,GOALS,SHOTS,SHOTSONTARGET,FREEKICKS,VAL
284,381,Oier Olazabal,es ESP,GK,Espanyol,29,2.0,0,0.00,0,0.00,0,0,0,,1,0.0,0,0,50,80.6,0,0,64,0,,213,0,0,0,0,66
285,382,Kiko Olivas,es ESP,DF,Valladolid,30,32.7,13,0.40,1,0.03,40,31,12,29.3,253,34.4,47,31,1107,87.1,0,2,1555,12,100.0,6182,2,10,4,0,75
286,383,Paulo Oliveira,pt POR,DF,Eibar,27,23.2,6,0.26,0,0.00,34,15,13,46.4,183,31.7,38,26,545,69.2,0,1,1048,3,100.0,2778,1,12,4,0,76
287,384,Mathias Olivera,uy URU,DF,Getafe,21,20.8,22,1.06,3,0.14,68,38,22,44.0,367,34.6,45,20,544,60.9,1,10,1170,20,60.6,2292,0,6,1,0,77
288,386,Javier Ontiveros,es ESP,FWMF,Villarreal,21,9.9,33,3.34,4,0.40,34,22,7,18.4,271,25.1,14,5,368,76.8,1,10,680,29,49.2,3103,2,49,18,9,75
289,387,Fabian Orellana,cl CHI,MFFW,Eibar,33,26.6,96,3.62,14,0.53,34,21,11,20.8,382,26.4,26,18,771,72.6,7,46,1485,70,51.9,5757,8,38,16,1,79
290,388,Aimar Oroz,es ESP,FW,Osasuna,17,0.1,1,8.18,0,0.00,0,0,0,,7,28.6,1,0,5,100.0,0,0,7,0,,2,0,0,0,0,64
291,389,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,22,33.9,87,2.57,16,0.47,35,21,17,36.2,434,30.2,54,16,828,71.8,11,53,1571,61,68.5,5864,10,57,18,0,84
292,390,Fernando Pacheco,es ESP,GK,Alavés,27,26.2,4,0.15,0,0.00,0,0,0,0.0,2,50.0,0,0,471,57.9,0,1,864,0,,2099,0,0,0,0,82
293,392,Daniel Parejo,es ESP,MF,Valencia,30,33.6,107,3.18,11,0.33,62,46,20,20.8,650,25.4,52,22,1980,82.6,3,60,2689,40,70.2,8569,8,29,10,18,85
294,394,Thomas Partey,gh GHA,MF,Atlético Madrid,26,28.3,50,1.77,9,0.32,65,45,26,40.0,445,31.0,56,28,1414,83.0,0,17,1990,47,83.9,6285,3,31,8,1,84
295,395,Paulino,es ESP,MF,Alavés,22,0.8,0,0.00,0,0.00,1,1,0,0.0,13,53.8,1,0,16,55.2,0,0,45,1,25.0,139,0,0,0,0,63
296,396,Gabriel Paulista,br BRA,DF,Valencia,28,31.1,6,0.19,1,0.03,16,9,9,39.1,117,35.0,49,24,1520,89.0,1,1,2028,6,85.7,7848,1,8,2,0,82
297,397,Alfonso Pedraza,es ESP,DF,Betis,23,15.0,27,1.80,0,0.00,33,20,13,40.6,195,32.3,38,10,595,77.3,0,11,971,20,58.8,3126,1,15,7,0,75
298,400,Ruben Peña,es ESP,DF,Villarreal,28,21.2,29,1.37,4,0.19,48,32,19,35.8,400,27.8,51,20,1027,78.2,2,16,1579,22,44.0,4674,2,6,3,0,80
299,404,Iñigo Perez,es ESP,MF,Osasuna,31,12.0,30,2.50,4,0.33,15,7,5,25.0,192,30.2,16,10,444,74.2,1,13,697,8,80.0,1482,2,19,7,3,74
300,405,Juan Perez,es ESP,GK,Osasuna,23,2.0,0,0.00,0,0.00,0,0,0,0.0,2,0.0,0,0,36,54.5,0,0,72,0,,222,0,0,0,0,62
301,406,Kike Perez,es ESP,MFFW,Valladolid,22,2.4,8,3.30,0,0.00,8,5,3,42.9,72,30.6,2,5,85,86.7,0,4,136,6,46.2,569,0,5,1,0,66
302,407,Lucas Perez,es ESP,FW,Alavés,30,27.7,91,3.28,9,0.32,12,10,2,10.5,391,27.4,13,4,448,63.5,5,60,938,21,45.7,2947,11,43,14,4,79
303,409,Samu Perez,es ESP,GK,Valladolid,22,0.3,0,0.00,0,0.00,0,0,0,,0,,0,0,2,28.6,0,0,7,0,,0,0,0,0,0,65
304,412,Tomas Pina Isla,es ESP,MF,Alavés,31,14.9,10,0.67,1,0.07,34,21,9,45.0,231,27.3,18,11,419,79.8,0,4,671,9,90.0,1495,1,2,1,0,76
305,414,Gerard Pique,es ESP,DF,Barcelona,32,34.4,12,0.35,1,0.03,37,22,14,48.3,244,34.0,66,36,2469,92.9,0,5,2996,9,100.0,13261,1,15,6,1,86
306,415,Oscar Plano,es ESP,MF,Valladolid,28,27.8,43,1.54,3,0.11,51,32,16,32.7,426,29.1,62,23,529,71.5,2,25,1073,11,50.0,3734,4,40,13,0,76
307,416,Pere Pons,es ESP,MF,Alavés,26,12.1,10,0.83,2,0.17,25,20,8,53.3,248,26.2,18,9,280,74.1,1,5,509,4,26.7,1408,1,4,1,0,75
308,418,Francisco Portillo,es ESP,MF,Getafe,29,4.2,14,3.35,3,0.72,11,5,4,36.4,96,33.3,5,3,120,71.9,2,7,211,9,81.8,757,0,3,1,0,75
309,419,Portu,es ESP,FWMF,Real Sociedad,27,26.6,70,2.63,12,0.45,38,23,15,32.6,435,25.7,39,12,456,68.7,7,34,926,10,40.0,3140,7,40,15,0,83
310,420,Sergio Postigo,es ESP,DF,Levante,30,26.4,11,0.42,2,0.08,32,21,9,40.9,213,31.5,29,26,842,82.8,1,7,1296,5,55.6,4315,1,7,3,0,75
311,421,Florent Poulolo,mq MTQ,MF,Getafe,22,0.0,0,0.00,0,0.00,0,0,0,,0,,1,0,0,,0,0,1,0,,0,0,0,0,0,59
312,422,Dario Poveda,es ESP,FW,Atlético Madrid,22,0.1,0,0.00,0,0.00,0,0,0,,3,66.7,0,0,3,75.0,0,0,6,0,,5,0,1,0,0,62
313,423,Alejandro Pozo Pozo,es ESP,FWMF,Sevilla,20,0.4,0,0.00,0,0.00,2,1,1,33.3,24,20.8,0,0,10,71.4,0,0,23,0,0.0,64,0,0,0,0,70
314,424,Alejandro Pozo Pozo,es ESP,DF,Mallorca,20,16.6,29,1.74,3,0.18,39,32,18,41.9,306,29.7,31,18,647,75.6,2,17,1013,14,48.3,3177,1,6,2,0,70
315,426,Antonio Puertas,es ESP,FWMF,Granada,27,28.5,59,2.07,8,0.28,39,24,14,28.0,476,26.5,31,9,538,70.1,3,17,1103,54,58.7,4126,7,46,18,0,77
316,427,Riqui Puig,es ESP,MF,Barcelona,19,5.7,20,3.53,2,0.35,10,6,3,16.7,148,19.6,4,3,394,91.0,2,10,481,14,87.5,2079,0,7,4,0,75
317,428,Quini,es ESP,DF,Granada,29,8.0,12,1.50,0,0.00,25,12,10,55.6,112,33.0,12,6,230,77.2,0,6,395,6,54.5,1287,0,10,0,0,72
318,430,Quique,es ESP,FW,Eibar,29,5.4,14,2.57,2,0.37,2,2,0,0.0,115,41.7,7,1,88,71.0,1,7,192,3,75.0,404,0,9,1,0,74
319,431,Nemanja Radoja,rs SRB,MF,Levante,26,22.1,21,0.95,3,0.14,36,22,13,26.5,323,26.3,33,14,838,88.3,0,5,1159,30,75.0,4220,1,3,2,0,75
320,432,Rafinha,br BRA,MF,Celta Vigo,26,23.5,63,2.69,6,0.26,76,53,16,30.2,508,31.7,50,15,1138,86.4,1,20,1686,56,75.7,6790,4,32,10,0,79
321,433,Rafinha,br BRA,FWMF,Barcelona,26,2.1,13,6.29,0,0.00,3,3,0,0.0,14,35.7,1,1,142,86.6,0,6,201,5,45.5,913,0,6,1,0,79
322,436,Ivan Rakitić,hr CRO,MF,Barcelona,31,17.7,42,2.38,5,0.28,25,19,8,33.3,293,32.8,27,10,1322,89.0,3,18,1657,8,47.1,4741,1,24,7,1,82
323,439,Adrian Ramos,co COL,FW,Granada,33,2.5,4,1.59,1,0.40,3,1,0,0.0,38,21.1,4,0,49,65.3,0,1,107,0,0.0,201,0,6,2,0,66
324,440,Sergio Ramos,es ESP,DF,Real Madrid,33,33.5,20,0.60,2,0.06,60,46,25,54.3,266,38.3,39,31,1963,91.6,0,5,2428,11,84.6,7765,11,35,11,4,89
325,442,Recio,es ESP,MF,Leganés,28,17.4,27,1.55,0,0.00,31,23,14,30.4,302,23.2,21,16,744,86.5,0,10,1049,14,56.0,3515,0,23,7,1,74
326,445,Alex Remiro,es ESP,GK,Real Sociedad,24,25.0,4,0.16,0,0.00,0,0,0,0.0,1,0.0,0,0,683,75.1,0,1,975,1,100.0,2392,0,1,0,0,80
327,447,Luis Rioja,es ESP,MF,Alavés,25,18.2,27,1.49,1,0.06,18,14,6,24.0,291,20.6,24,9,306,70.2,0,16,597,24,54.5,2584,0,9,2,0,74
328,448,Rodrigo Riquelme,es ESP,MF,Atlético Madrid,19,0.1,0,0.00,0,0.00,0,0,0,,2,0.0,1,0,1,33.3,0,0,8,0,,35,0,1,0,0,66
329,450,Rober,es ESP,DF,Levante,24,2.1,2,0.94,0,0.00,3,2,1,50.0,25,28.0,0,1,80,86.0,0,0,101,2,100.0,430,0,0,0,0,73
330,451,Roberto,es ESP,GK,Alavés,33,8.8,1,0.11,0,0.00,1,1,1,100.0,1,0.0,0,0,122,51.3,0,0,269,0,,449,0,1,0,0,75
331,452,Sergi Roberto,es ESP,DFMF,Barcelona,27,26.0,52,2.00,9,0.35,27,19,9,37.5,237,29.5,33,19,1964,92.1,2,27,2359,14,56.0,8551,1,9,3,0,83
332,453,Joel Robles,es ESP,GK,Betis,29,32.1,3,0.09,0,0.00,0,0,0,0.0,4,0.0,0,0,847,73.5,0,0,1232,0,,2479,0,0,0,0,76
333,455,Ruben Rochina,es ESP,MF,Levante,28,20.8,59,2.83,7,0.34,44,25,19,40.4,334,26.6,27,13,700,72.4,3,24,1281,42,64.6,3897,5,59,14,3,77
334,457,Kevin Rodrigues,pt POR,DFMF,Leganés,25,21.5,52,2.42,3,0.14,63,32,18,41.9,386,29.3,44,17,522,66.2,2,34,1079,37,71.2,2504,1,23,8,2,72
335,457,Kevin Rodrigues,pt POR,DFMF,Leganés,25,21.5,52,2.42,3,0.14,63,32,18,41.9,386,29.3,44,17,522,66.2,2,34,1079,37,71.2,2504,1,23,8,2,74
336,458,Kevin Rodrigues,pt POR,DF,Real Sociedad,25,0.1,0,0.00,0,0.00,1,0,1,100.0,5,20.0,0,0,4,57.1,0,0,9,0,,17,0,0,0,0,72
337,458,Kevin Rodrigues,pt POR,DF,Real Sociedad,25,0.1,0,0.00,0,0.00,1,0,1,100.0,5,20.0,0,0,4,57.1,0,0,9,0,,17,0,0,0,0,74
338,459,Angel Rodriguez,es ESP,FW,Getafe,32,15.6,35,2.24,6,0.38,15,12,1,8.3,301,26.6,11,6,197,62.5,3,14,555,15,57.7,1734,10,49,23,0,79
339,460,Oscar Rodriguez Arnaiz,es ESP,MFFW,Leganés,21,21.3,69,3.24,5,0.24,20,10,11,24.4,356,21.3,35,10,548,68.2,2,28,1105,42,48.8,4121,9,58,27,14,75
340,462,Guido Rodriguez,ar ARG,MF,Betis,25,10.4,9,0.87,1,0.10,30,21,12,40.0,182,31.3,11,6,443,86.0,0,2,626,12,80.0,1485,1,12,3,0,76
341,465,Rodrygo,br BRA,FW,Real Madrid,18,11.3,31,2.74,1,0.09,5,4,2,10.0,182,23.6,17,8,430,84.1,0,15,648,24,50.0,2812,2,16,8,0,79
342,467,Facundo Roncaglia,ar ARG,DF,Osasuna,32,14.2,10,0.70,0,0.00,29,18,10,45.5,149,35.6,30,19,452,77.3,0,3,732,15,83.3,2534,1,3,2,0,73
343,469,Ruben,es ESP,GK,Osasuna,35,17.6,2,0.11,0,0.00,0,0,0,,1,100.0,0,0,269,51.2,0,0,561,2,100.0,1618,0,0,0,0,74
344,470,Waldo Rubio,es ESP,MFFW,Valladolid,23,9.8,35,3.59,3,0.31,15,9,7,23.3,171,23.4,12,9,188,62.9,2,15,424,20,47.6,1937,0,17,4,0,62
345,471,Aitor Ruibal,es ESP,DFFW,Leganés,23,13.6,32,2.36,1,0.07,30,18,13,31.0,284,27.8,18,11,306,73.9,0,11,588,33,57.9,1824,0,16,3,0,67
346,472,Jorge Saenz,es ESP,DFFW,Celta Vigo,22,4.1,3,0.73,0,0.00,4,0,0,0.0,52,25.0,6,4,136,81.0,0,0,207,0,,547,0,0,0,0,70
347,473,Borja Sainz,es ESP,MFFW,Alavés,18,6.4,14,2.20,0,0.00,16,11,5,23.8,203,19.7,12,2,94,72.3,0,5,239,11,40.7,1005,1,9,5,0,65
348,476,Fede San Emeterio,es ESP,MF,Valladolid,22,19.5,16,0.82,1,0.05,27,17,9,19.1,402,26.9,32,18,558,81.7,0,5,810,2,66.7,1490,0,3,1,0,73
349,478,Oihan Sancet,es ESP,MF,Athletic Club,19,8.2,23,2.79,3,0.36,8,6,1,10.0,207,25.1,7,3,168,80.8,1,10,313,17,60.7,1058,1,9,5,0,72
350,479,German Sanchez,es ESP,DF,Granada,32,25.5,6,0.24,1,0.04,20,12,6,33.3,112,28.6,45,6,738,81.9,0,4,1137,0,,2939,2,10,3,0,77
351,480,Javi Sanchez,es ESP,DF,Valladolid,22,5.5,4,0.72,1,0.18,10,6,4,57.1,39,35.9,9,1,157,79.7,1,1,251,1,100.0,872,0,3,0,0,70
352,481,Manuel Sanchez,es ESP,DF,Atlético Madrid,18,3.6,7,1.94,0,0.00,14,6,6,50.0,69,27.5,4,2,135,78.0,0,4,205,4,36.4,707,0,0,0,0,70
353,483,Luca Sangalli,es ESP,MF,Real Sociedad,24,4.1,10,2.42,0,0.00,1,1,1,11.1,59,28.8,1,1,138,73.8,1,6,225,6,75.0,942,0,7,5,0,72
354,484,Oier Sanjurjo,es ESP,MF,Osasuna,33,25.8,36,1.40,2,0.08,69,41,24,42.9,510,32.2,50,17,734,72.7,1,15,1280,7,63.6,2760,2,17,5,0,77
355,485,Ivan Šaponjić,rs SRB,DFFW,Atlético Madrid,21,0.1,0,0.00,0,0.00,0,0,0,,2,50.0,0,0,0,0.0,0,0,3,0,,0,0,1,0,0,68
356,487,Stefan Savić,me MNE,DF,Atlético Madrid,28,22.0,5,0.23,0,0.00,16,8,6,40.0,95,43.2,26,9,864,83.4,0,2,1226,4,80.0,3473,0,2,1,0,81
357,489,Nelson Semedo,pt POR,DF,Barcelona,25,23.3,33,1.42,6,0.26,54,37,17,48.6,295,28.5,42,21,1487,89.4,2,13,1904,45,66.2,7152,1,8,2,0,83
358,492,Sidnei,br BRA,DF,Betis,29,13.1,7,0.54,1,0.08,20,13,5,55.6,129,41.9,23,12,778,91.0,0,1,993,7,77.8,3349,1,5,2,0,79
359,493,Jonathan Silva,ar ARG,DF,Leganés,25,30.9,46,1.49,3,0.10,53,19,21,40.4,405,25.9,29,26,942,69.0,2,28,1628,20,66.7,4239,1,21,3,3,86
360,494,Rui Silva,pt POR,GK,Granada,25,35.0,6,0.17,1,0.03,0,0,0,,3,33.3,0,0,716,56.0,0,2,1367,1,100.0,3733,0,0,0,0,79
361,495,Unai Simon,es ESP,GK,Athletic Club,22,33.2,4,0.12,0,0.00,0,0,0,0.0,4,25.0,1,0,650,58.7,0,0,1172,0,0.0,3001,0,0,0,0,80
362,496,Dimitris Siovas,gr GRE,DF,Leganés,30,21.3,13,0.61,2,0.09,40,25,13,44.8,194,38.1,31,25,594,71.2,0,2,1077,9,75.0,2903,0,13,4,0,75
363,498,Antonio Sivera,es ESP,GK,Alavés,22,3.0,0,0.00,0,0.00,0,0,0,,0,,0,0,43,51.8,0,0,88,0,,261,0,0,0,0,72
364,500,Rafa Soares,pt POR,DF,Eibar,24,4.8,8,1.66,0,0.00,5,2,1,9.1,55,29.1,7,2,154,70.3,0,6,255,1,33.3,541,0,0,0,0,73
365,501,Ruben Sobrino,es ESP,FWMF,Valencia,27,1.9,6,3.18,0,0.00,6,4,1,25.0,60,23.3,3,1,39,76.5,0,3,90,4,57.1,368,1,5,3,0,75
366,502,Roberto Soldado,es ESP,FW,Granada,34,26.1,43,1.65,8,0.31,16,7,4,22.2,364,26.9,16,7,390,68.7,4,27,789,13,50.0,1306,7,33,13,2,76
367,503,Carlos Soler,es ESP,MF,Valencia,22,23.0,33,1.44,6,0.26,28,17,10,25.0,430,26.0,30,5,582,78.1,0,12,932,16,57.1,2996,2,18,5,0,79
368,504,Kevin Soni,cm CMR,FW,Espanyol,21,0.0,0,0.00,0,0.00,0,0,0,,0,,0,0,1,50.0,0,0,4,0,0.0,5,0,0,0,0,66
369,505,David Soria,es ESP,GK,Getafe,26,38.0,5,0.13,0,0.00,0,0,0,0.0,3,0.0,0,0,503,44.5,0,0,1217,0,,3515,0,0,0,0,82
370,507,Juan Soriano,es ESP,GK,Leganés,21,11.0,1,0.09,0,0.00,0,0,0,,0,,0,0,168,56.6,0,0,317,0,,826,0,1,1,0,70
371,508,Damian Suarez,uy URU,DF,Getafe,31,28.8,75,2.60,9,0.31,69,49,36,46.2,493,31.2,45,14,992,65.5,4,32,1775,24,66.7,3147,1,20,5,6,80
372,509,Denis Suarez,es ESP,MFFW,Celta Vigo,25,18.1,57,3.15,5,0.28,25,16,9,25.7,314,24.5,19,11,664,75.8,5,43,1104,56,55.4,5616,1,19,9,1,78
373,510,Luis Suarez,uy URU,FW,Barcelona,32,22.2,74,3.33,17,0.77,3,2,0,0.0,191,25.1,13,1,529,75.9,8,30,930,25,48.1,1860,16,78,42,1,87
374,512,Suso,es ESP,FWMF,Sevilla,25,8.7,34,3.90,4,0.46,7,2,5,33.3,83,31.3,4,1,295,75.4,1,15,468,19,63.3,1818,1,14,7,2,81
375,513,Tachi,es ESP,DF,Alavés,21,2.6,0,0.00,0,0.00,2,1,1,25.0,24,25.0,9,2,43,72.9,0,0,93,0,,106,0,0,0,0,63
376,515,Alvaro Tejero,es ESP,DF,Eibar,23,16.1,26,1.62,1,0.06,30,12,15,55.6,191,26.7,33,15,563,73.4,0,13,940,5,55.6,2337,0,7,1,0,74
377,516,Cristian Tello,es ESP,MFFW,Betis,27,8.7,20,2.29,0,0.00,10,7,4,36.4,102,27.5,7,5,285,75.6,0,7,453,12,63.2,1879,2,19,6,2,78
378,517,Marc-Andre ter Stegen,de GER,GK,Barcelona,27,36.0,6,0.17,2,0.06,1,0,1,50.0,5,40.0,0,0,1250,88.1,2,2,1493,0,,4102,0,0,0,0,90
379,518,David Timor,es ESP,MFDF,Getafe,29,10.5,18,1.72,0,0.00,11,6,3,23.1,138,27.5,10,7,251,62.1,0,4,508,2,100.0,748,3,19,7,8,72
380,519,Jean-Clair Todibo,fr FRA,DF,Barcelona,19,0.9,0,0.00,0,0.00,1,1,0,0.0,7,42.9,3,1,50,94.3,0,0,63,0,0.0,291,0,0,0,0,75
381,522,Toño,es ESP,DF,Levante,29,17.7,36,2.04,4,0.23,28,13,13,44.8,175,30.3,39,8,738,80.7,2,18,1104,27,67.5,3839,0,3,0,0,76
382,524,Oliver Torres,es ESP,MFFW,Sevilla,24,17.7,41,2.31,7,0.39,50,31,34,51.5,426,27.5,26,8,810,81.5,3,17,1173,22,71.0,4181,3,16,10,0,77
383,525,Pau Torres,es ESP,DF,Villarreal,22,33.0,17,0.51,2,0.06,37,23,21,63.6,262,31.3,63,19,1724,86.3,1,8,2313,10,76.9,9484,2,9,2,0,78
384,526,Roberto Torres,es ESP,MFFW,Osasuna,30,30.2,88,2.91,10,0.33,24,20,12,23.1,383,25.1,57,22,722,64.6,8,46,1472,30,56.6,3581,7,72,19,9,77
385,528,Manu Trigueros,es ESP,MF,Villarreal,27,17.2,63,3.67,6,0.35,31,21,10,20.8,414,24.6,30,6,784,85.4,4,31,1098,13,68.4,3117,2,24,9,2,78
386,529,Kieran Trippier,eng ENG,DF,Atlético Madrid,28,22.0,69,3.14,8,0.36,49,28,27,44.3,240,30.4,47,12,938,71.7,4,42,1492,14,66.7,3460,0,3,0,2,83
387,530,Samuel Umtiti,fr FRA,DF,Barcelona,25,10.5,5,0.47,2,0.19,15,9,5,50.0,95,43.2,3,13,749,92.7,0,0,899,4,66.7,4048,0,0,0,0,83
388,531,Enes Ünal,tr TUR,FW,Valladolid,22,26.0,56,2.15,6,0.23,20,12,3,15.0,470,21.1,24,6,423,68.1,2,25,947,26,61.9,2578,6,57,23,2,75
389,532,Tomaš Vaclik,cz CZE,GK,Sevilla,30,32.5,4,0.12,0,0.00,0,0,0,0.0,0,,0,0,668,72.5,0,0,971,0,,1775,0,0,0,0,82
390,533,Alvaro Vadillo,es ESP,FWMF,Granada,24,13.5,39,2.88,2,0.15,12,9,6,40.0,159,32.1,17,8,303,66.7,1,18,590,20,47.6,1908,3,17,5,12,74
391,534,German Valera,es ESP,FW,Atlético Madrid,17,0.0,1,22.50,0,0.00,0,0,0,,2,100.0,0,0,1,50.0,0,1,3,0,,7,0,0,0,0,65
392,536,Jesus Vallejo,es ESP,DF,Granada,22,7.0,1,0.14,0,0.00,4,2,3,50.0,61,32.8,9,2,174,78.4,0,1,282,1,100.0,772,0,1,0,0,68
393,537,Manu Vallejo,es ESP,MFFW,Valencia,22,4.6,11,2.37,1,0.22,6,2,3,37.5,122,22.1,5,0,70,74.5,0,3,151,8,80.0,533,2,8,3,0,74
394,538,Federico Valverde,uy URU,MF,Real Madrid,21,21.2,43,2.03,8,0.38,36,19,11,30.6,375,24.8,43,17,985,88.0,5,19,1316,18,51.4,4957,2,23,11,0,83
395,539,Raphaël Varane,fr FRA,DF,Real Madrid,26,31.4,11,0.35,1,0.03,33,23,8,33.3,223,39.0,57,14,1479,88.7,1,6,1949,10,62.5,8247,3,10,3,0,86
396,541,Franco Vazquez,ar ARG,MFFW,Sevilla,30,12.2,25,2.05,3,0.25,31,19,11,29.7,255,25.9,16,6,546,85.8,0,9,793,18,78.3,2151,3,16,6,0,77
397,543,Lucas Vazquez,es ESP,MFFW,Real Madrid,28,9.4,33,3.50,6,0.64,21,15,9,34.6,236,34.3,14,8,465,79.8,1,16,708,14,66.7,1926,2,10,3,0,80
398,544,Koke Vegas,es ESP,GK,Levante,23,2.0,0,0.00,0,0.00,0,0,0,0.0,1,0.0,0,0,43,68.3,0,0,67,0,,105,0,0,0,0,70
399,545,Unai Vencedor Paris,es ESP,MF,Athletic Club,18,0.8,1,1.23,0,0.00,0,0,0,,9,22.2,0,1,31,75.6,0,0,42,1,100.0,162,0,1,0,1,65
400,546,Mikel Vesga,es ESP,MF,Athletic Club,26,14.1,19,1.35,3,0.21,34,23,16,30.2,340,24.4,28,19,449,78.4,1,6,730,8,57.1,2090,0,14,3,0,75
401,547,Ruben Vezo,pt POR,DF,Levante,25,29.0,18,0.62,4,0.14,51,26,17,44.7,194,33.0,51,28,954,82.0,0,3,1492,4,66.7,4689,0,11,2,0,77
402,548,Fede Vico,es ESP,MFFW,Granada,25,9.7,26,2.67,2,0.21,4,1,0,0.0,172,24.4,12,4,243,70.6,1,18,430,10,50.0,1714,2,13,2,3,74
403,549,Aleix Vidal,es ESP,MF,Alavés,29,24.1,71,2.95,9,0.37,23,16,9,26.5,434,22.6,36,14,611,72.1,4,39,1078,22,44.0,4155,2,22,9,4,77
404,551,Nacho Vidal,es ESP,DF,Osasuna,24,25.9,36,1.39,1,0.04,53,28,21,53.8,272,31.3,59,18,897,72.3,0,19,1542,27,75.0,4096,0,15,4,0,76
405,553,Toni Villa,es ESP,MF,Valladolid,24,15.0,31,2.06,3,0.20,25,21,6,13.3,313,26.2,24,9,331,71.0,1,13,713,40,41.2,3247,0,19,6,0,77
406,554,Asier Villalibre,es ESP,FW,Athletic Club,21,5.9,3,0.51,0,0.00,4,2,1,20.0,86,29.1,4,0,70,63.6,0,1,178,5,45.5,528,3,17,5,0,71
407,555,Ivan Villar,es ESP,GK,Celta Vigo,22,3.1,0,0.00,0,0.00,0,0,0,,0,,0,0,60,67.4,0,0,100,0,,160,0,0,0,0,68
408,557,Vitolo,es ESP,MFFW,Atlético Madrid,29,13.6,39,2.86,3,0.22,17,12,6,27.3,265,30.9,30,5,449,84.2,2,14,737,36,56.3,3095,3,17,11,0,79
409,558,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,27,4.0,3,0.75,1,0.25,8,4,6,75.0,38,39.5,12,4,113,66.9,1,3,212,0,,464,0,0,0,0,80
410,559,Nikola Vukčević,me MNE,MF,Levante,27,17.4,13,0.75,3,0.17,39,24,11,28.9,290,22.8,25,12,576,87.9,2,7,763,5,100.0,2507,0,4,1,0,75
411,562,Daniel Wass,dk DEN,DFMF,Valencia,30,30.4,39,1.28,8,0.26,50,32,23,43.4,370,25.1,54,23,1286,80.3,6,20,1914,10,52.6,5215,1,16,4,0,80
412,563,Iñaki Williams,es ESP,FW,Athletic Club,25,32.7,81,2.48,9,0.28,17,13,8,40.0,404,28.7,14,4,510,71.8,1,25,1074,50,59.5,4339,6,45,21,0,81
413,564,Yoel,es ESP,GK,Eibar,30,3.0,0,0.00,0,0.00,0,0,0,,2,0.0,1,0,48,51.6,0,0,105,0,,261,0,0,0,0,75
414,565,Okay Yokuşlu,tr TUR,MF,Celta Vigo,25,21.9,13,0.59,3,0.14,38,26,10,34.5,267,30.3,22,17,882,82.9,2,8,1302,23,69.7,3756,0,11,2,0,77
415,566,Joseba Zaldua,es ESP,DF,Real Sociedad,27,28.3,31,1.10,8,0.28,62,39,24,37.5,309,26.2,56,17,1227,78.7,2,17,1905,17,42.5,4718,0,8,2,0,79
416,568,Igor Zubeldia,es ESP,MFDF,Real Sociedad,22,29.3,13,0.44,1,0.03,57,37,11,36.7,371,29.1,58,16,1467,87.8,1,5,1954,23,79.3,7953,0,14,1,0,79
417,569,Martin Zubimendi,es ESP,MF,Real Sociedad,20,5.8,10,1.57,0,0.00,18,13,7,43.8,140,31.4,8,8,365,86.9,0,5,475,3,75.0,2036,0,4,0,0,63
