,ID,NAME,NATION,POSITION,TEAM,AGE,90S,SCA,SCA90,GCA,GCA90,TACKLES,TACKLESWIN,VSDRIBLETACKLE,%VSDRIBLETACKLE,PRESSURE,%PRESSUREWIN,BLOCKS,INTERCEPTIONS,TOTALPASSES,%TOTALPASSES,ASSIST,SHOTPASSES,TOTALTOUCHES,TOTALDRIBBLES,%TOTALDRIBBLES,DISTANCE,GOALS,SHOTS,SHOTSONTARGET,FREEKICKS,VAL
283,550,Damian Suarez,uy URU,DF,Getafe,33,30.1,70,2.32,7,0.23,77,50,43,45.3,522,30.5,60,67,1010,68.9,3,45,1776,12,29.3,3615,0,14,4,2,77
284,553,Mario Suarez,es ESP,DF,Rayo Vallecano,34,7.9,6,0.76,0,0.00,8,4,5,35.7,59,25.4,8,18,252,80.8,0,1,405,3,75.0,1158,0,9,3,0,72
285,554,Suso,es ESP,FW,Sevilla,27,4.3,10,2.34,3,0.70,5,2,2,28.6,45,28.9,6,1,142,76.3,1,3,228,4,44.4,798,0,6,2,0,79
286,561,Marc Tenas,es ESP,FWMF,Alavés,20,0.6,2,3.33,0,0.00,2,1,1,100.0,23,34.8,1,0,16,66.7,0,1,35,1,100.0,106,0,0,0,0,67
287,562,Marc-Andre ter Stegen,de GER,GK,Barcelona,29,35.0,6,0.17,0,0.00,0,0,0,0.0,3,66.7,0,0,1112,86.9,0,1,1341,2,100.0,2986,0,0,0,0,88
288,564,Raul de Tomas,es ESP,FW,Espanyol,26,32.4,65,2.01,8,0.25,17,6,5,35.7,286,19.2,27,9,612,82.6,3,27,1147,45,61.6,4097,17,101,40,9,62
289,564,Raul de Tomas,es ESP,FW,Espanyol,26,32.4,65,2.01,8,0.25,17,6,5,35.7,286,19.2,27,9,612,82.6,3,27,1147,45,61.6,4097,17,101,40,9,83
290,566,Ferran Torres,es ESP,FW,Barcelona,21,15.7,33,2.10,5,0.32,9,5,4,36.4,189,29.1,12,8,495,84.3,4,12,784,13,33.3,2999,4,52,18,3,82
291,567,Oliver Torres,es ESP,MFFW,Sevilla,26,11.2,22,1.96,5,0.45,20,11,5,21.7,274,23.4,15,9,521,80.7,3,10,772,13,59.1,2636,2,14,5,0,78
292,568,Pau Torres,es ESP,DF,Villarreal,24,31.7,24,0.76,3,0.09,28,14,11,52.4,194,34.0,43,44,1715,86.1,1,8,2271,30,83.3,11062,5,25,9,0,83
293,569,Roberto Torres,es ESP,MFFW,Osasuna,32,9.0,32,3.56,3,0.33,6,3,3,27.3,102,19.6,11,12,272,62.2,2,24,519,5,55.6,1008,2,13,3,0,76
294,570,Lucas Torro,es ESP,MF,Osasuna,27,30.3,30,0.99,0,0.00,84,52,39,57.4,495,30.7,56,73,985,78.4,0,7,1640,16,69.6,4007,1,35,9,0,75
295,572,Oscar Trejo,ar ARG,MF,Rayo Vallecano,33,22.3,105,4.71,11,0.49,43,31,14,33.3,569,25.5,27,17,793,76.8,9,55,1373,62,56.9,4682,3,20,7,0,79
296,575,Beñat Turrientes,es ESP,MF,Real Sociedad,19,2.3,6,2.61,0,0.00,2,1,0,0.0,38,34.2,2,2,81,86.2,0,3,120,8,80.0,435,0,7,2,0,68
297,576,Samuel Umtiti,fr FRA,DF,Barcelona,27,1.0,0,0.00,0,0.00,2,2,2,66.7,7,71.4,2,1,42,84.0,0,0,57,0,,172,0,0,0,0,79
298,577,Enes Ünal,tr TUR,FW,Getafe,24,31.1,69,2.22,4,0.13,34,18,7,20.6,758,22.6,31,7,421,63.8,1,26,1111,18,35.3,2075,16,82,24,7,78
299,581,German Valera,es ESP,FWMF,Real Sociedad,19,0.6,0,0.00,0,0.00,3,1,1,100.0,14,35.7,1,0,14,82.4,0,0,35,2,50.0,136,0,1,0,0,64
300,584,Manu Vallejo,es ESP,FWMF,Valencia,24,1.1,3,2.76,1,0.92,3,2,0,0.0,33,27.3,1,0,31,70.5,0,2,56,1,50.0,181,0,3,1,0,75
301,585,Manu Vallejo,es ESP,MFFW,Alavés,24,4.1,7,1.70,1,0.24,8,4,1,12.5,123,30.9,5,7,83,73.5,1,4,163,1,10.0,337,1,3,2,0,75
302,586,Federico Valverde,uy URU,MF,Real Madrid,23,20.4,64,3.14,4,0.20,33,21,9,30.0,303,33.3,24,41,1043,87.6,1,24,1371,23,63.9,6902,0,36,9,0,84
303,588,Jesus Vazquez,es ESP,DF,Valencia,18,9.0,15,1.66,1,0.11,27,21,9,45.0,165,34.5,18,15,254,73.6,0,6,474,19,73.1,1285,0,4,1,0,70
304,590,Lucas Vazquez,es ESP,DF,Real Madrid,30,20.4,59,2.90,2,0.10,48,31,22,56.4,294,32.3,44,29,1339,86.3,0,33,1788,18,48.6,6090,3,18,5,0,81
305,592,Unai Vencedor Paris,es ESP,MF,Athletic Club,20,26.5,36,1.36,2,0.08,30,19,8,21.6,421,24.7,45,25,1020,77.8,0,15,1538,15,65.2,4007,0,20,1,0,77
306,594,Mikel Vesga,es ESP,MF,Athletic Club,28,15.1,24,1.59,1,0.07,24,13,8,36.4,281,28.8,29,28,561,78.5,0,12,884,7,63.6,2385,2,14,4,0,74
307,596,Aleix Vidal,es ESP,DFMF,Espanyol,31,21.1,49,2.32,4,0.19,34,27,17,41.5,226,29.6,39,51,878,80.9,0,25,1291,13,39.4,3909,2,6,3,0,73
308,597,Nacho Vidal,es ESP,DF,Osasuna,26,32.2,50,1.55,5,0.16,76,43,39,44.8,446,28.7,81,59,1102,72.0,1,18,1919,27,52.9,3493,0,21,2,0,75
309,599,Tonny Vilhena,nl NED,MFFW,Espanyol,26,10.3,18,1.75,1,0.10,16,7,5,29.4,195,22.6,19,12,245,71.8,1,11,456,6,75.0,1474,1,15,3,0,76
310,600,Daniel Villahermosa,es ESP,MF,Espanyol,20,0.3,0,0.00,0,0.00,0,0,0,,2,0.0,0,0,6,75.0,0,0,12,1,50.0,65,0,0,0,0,65
311,601,Asier Villalibre,es ESP,FW,Athletic Club,23,6.1,9,1.48,1,0.16,4,3,2,50.0,100,27.0,7,0,77,61.6,0,2,205,4,50.0,623,2,19,6,0,71
312,604,Daniel Vivian,es ESP,DF,Athletic Club,22,22.1,8,0.36,1,0.05,34,24,17,54.8,167,38.9,33,38,799,84.6,1,1,1175,1,33.3,3676,2,17,8,0,76
313,609,Iñaki Williams,es ESP,FW,Athletic Club,27,30.9,68,2.20,5,0.16,17,11,5,38.5,432,26.6,17,4,446,65.1,5,32,1064,28,43.1,3553,8,94,34,0,81
314,610,Nico Williams,es ESP,MF,Athletic Club,19,14.9,41,2.76,1,0.07,23,15,6,20.7,332,25.0,24,12,331,71.2,0,16,700,41,48.8,3256,0,33,10,0,74
315,613,Joseba Zaldua,es ESP,DF,Real Sociedad,29,13.0,12,0.92,1,0.08,38,22,16,66.7,171,24.6,29,12,476,77.0,0,5,761,4,57.1,1590,0,6,3,0,76
316,614,Oier Zarraga,es ESP,MF,Athletic Club,22,13.0,20,1.54,2,0.15,16,9,4,21.1,219,20.5,21,18,391,77.7,0,5,631,6,75.0,2082,1,17,3,0,73
317,615,Luca Zidane,fr FRA,GKMF,Rayo Vallecano,23,7.2,0,0.00,0,0.00,0,0,0,0.0,2,0.0,0,0,169,73.2,0,0,249,2,100.0,592,0,0,0,0,69
318,616,Igor Zubeldia,es ESP,DF,Real Sociedad,24,18.3,8,0.44,0,0.00,26,15,13,61.9,155,31.0,27,31,919,88.8,1,1,1193,2,50.0,4975,0,9,2,0,78
319,617,Martin Zubimendi,es ESP,MF,Real Sociedad,22,28.8,34,1.18,1,0.03,61,32,22,55.0,394,32.7,39,50,1243,85.5,1,15,1726,10,62.5,5547,2,21,10,0,79
