,ID,NAME,NATION,POSITION,TEAM,AGE,90S,SCA,SCA90,GCA,GCA90,TACKLES,TACKLESWIN,VSDRIBLETACKLE,%VSDRIBLETACKLE,PRESSURE,%PRESSUREWIN,BLOCKS,INTERCEPTIONS,TOTALPASSES,%TOTALPASSES,ASSIST,SHOTPASSES,TOTALTOUCHES,TOTALDRIBBLES,%TOTALDRIBBLES,DISTANCE,GOALS,SHOTS,SHOTSONTARGET,FREEKICKS,VAL
282,414,Javi Puado,es ESP,FWMF,Espanyol,20,4.0,9,2.26,2,0.50,3,2,1,14.3,81,25.9,8,6,63,73.3,0,4,144,4,44.4,691,0,7,1,0,73
283,415,Riqui Puig,es ESP,MF,Barcelona,18,1.7,3,1.73,0,0.00,1,1,0,0.0,37,24.3,2,1,111,91.0,0,2,132,1,100.0,633,0,0,0,0,71
284,419,Rafinha,br BRA,FWMF,Barcelona,25,2.5,3,1.21,0,0.00,8,5,2,33.3,86,26.7,4,1,137,90.1,0,2,189,2,28.6,713,0,2,0,0,81
285,420,Ivan Rakitić,hr CRO,MF,Barcelona,30,29.4,52,1.77,11,0.37,37,28,14,27.5,543,25.8,44,39,2357,90.6,5,16,2865,28,62.2,9954,3,36,11,0,86
286,422,Sandro Ramirez,es ESP,FWMF,Real Sociedad,23,11.7,35,2.99,0,0.00,20,13,7,36.8,257,24.5,15,7,280,72.9,0,19,559,13,41.9,1747,0,42,10,4,60
287,423,Ivan Ramis,es ESP,DF,Eibar,33,18.6,6,0.32,1,0.05,22,16,12,54.5,86,41.9,19,12,647,82.5,0,1,965,4,100.0,3231,0,15,3,0,77
288,424,Chris Ramos,es ESP,FW,Valladolid,21,0.7,0,0.00,0,0.00,1,0,0,0.0,16,25.0,2,0,1,12.5,0,0,16,0,,0,0,1,0,0,67
289,425,Sergio Ramos,es ESP,DF,Real Madrid,32,27.5,28,1.02,5,0.18,50,34,20,46.5,202,35.6,47,27,1771,91.6,1,7,2192,5,55.6,8072,6,25,8,3,89
290,426,Recio,es ESP,MF,Leganés,27,14.3,18,1.26,1,0.07,30,22,10,29.4,304,22.0,16,13,562,84.5,0,6,782,9,64.3,2543,0,9,4,0,75
291,427,Sergio Reguilon,es ESP,DF,Real Madrid,21,12.4,29,2.33,2,0.16,23,15,7,31.8,210,27.6,28,17,663,85.0,2,15,937,12,54.5,2967,0,6,0,0,77
292,429,Mikel Rico,es ESP,MF,Athletic Club,33,2.7,3,1.12,0,0.00,2,1,0,0.0,62,17.7,4,3,72,78.3,0,1,127,1,33.3,252,0,3,1,0,77
293,433,Sergi Roberto,es ESP,DFMF,Barcelona,26,23.2,46,1.98,10,0.43,30,20,8,34.8,322,33.9,39,29,1603,90.1,7,26,1986,17,68.0,6921,0,9,2,0,82
294,435,Joel Robles,es ESP,GK,Betis,28,5.0,0,0.00,0,0.00,0,0,0,0.0,0,,0,0,147,79.0,0,0,204,0,,620,0,0,0,0,78
295,436,Marc Roca,es ESP,MF,Espanyol,21,34.6,55,1.59,3,0.09,82,55,26,33.3,581,28.2,57,33,1696,87.6,2,23,2236,36,80.0,7442,1,24,9,0,79
296,437,Ruben Rochina,es ESP,MF,Levante,27,20.0,69,3.45,10,0.50,61,39,22,26.5,470,21.7,38,14,708,69.1,5,28,1344,69,75.8,4608,4,48,12,4,76
297,438,Rodri,es ESP,MF,Atlético Madrid,22,30.4,40,1.32,2,0.07,108,89,31,38.8,726,32.0,50,30,1767,91.2,1,17,2227,21,75.0,7979,3,26,8,0,71
298,439,Rodrigo,es ESP,FW,Valencia,27,28.1,74,2.63,15,0.53,16,9,1,5.3,549,22.6,19,4,621,71.6,6,30,1209,52,57.1,5013,8,76,29,0,83
299,440,Kevin Rodrigues,pt POR,DF,Real Sociedad,24,5.4,12,2.23,1,0.19,25,15,10,45.5,114,31.6,10,4,186,77.8,0,7,307,11,78.6,900,0,2,1,0,74
300,442,Oscar Rodriguez Arnaiz,es ESP,MFFW,Leganés,20,27.8,77,2.77,9,0.32,45,24,16,27.1,608,22.2,22,16,757,69.6,3,45,1390,52,59.1,4528,4,59,21,10,73
301,448,Roberto Rosales,ve VEN,DF,Espanyol,29,19.4,30,1.54,4,0.21,43,31,21,42.0,283,28.3,40,19,880,77.1,1,14,1390,13,56.5,3137,3,18,5,2,76
302,449,Waldo Rubio,es ESP,MFFW,Valladolid,22,5.5,13,2.38,1,0.18,5,3,1,14.3,145,24.1,6,0,93,61.6,0,6,204,7,63.6,930,1,12,7,0,74
303,450,Abel Ruiz,es ESP,FW,Barcelona,18,0.2,1,4.09,0,0.00,1,0,1,100.0,3,33.3,0,0,9,75.0,0,1,17,2,100.0,108,0,1,1,0,68
304,451,Victor Ruiz,es ESP,DF,Villarreal,29,21.9,18,0.82,3,0.14,35,20,15,65.2,182,27.5,43,27,1038,85.7,0,5,1406,14,100.0,5523,0,7,1,0,68
305,454,Mikel San Jose,es ESP,MF,Athletic Club,29,19.3,23,1.19,2,0.10,40,21,12,26.1,402,27.1,38,12,573,76.6,0,13,951,8,57.1,2105,0,12,3,0,78
306,455,Antonio Sanabria,py PAR,FW,Betis,22,9.0,6,0.67,1,0.11,5,4,2,18.2,143,22.4,6,4,118,79.7,0,1,236,14,82.4,742,2,15,1,1,64
307,456,Javi Sanchez,es ESP,DF,Real Madrid,21,0.5,0,0.00,0,0.00,1,0,0,,0,,0,0,8,100.0,0,0,15,0,,11,0,0,0,0,69
308,457,Victor Sanchez,es ESP,MF,Espanyol,30,14.1,23,1.64,2,0.14,48,32,19,23.8,394,20.1,18,16,459,80.0,2,7,733,3,42.9,2143,0,11,2,0,77
309,458,Luca Sangalli,es ESP,MFFW,Real Sociedad,23,11.1,25,2.25,4,0.36,22,18,4,22.2,300,22.7,10,6,282,72.3,3,12,507,18,72.0,2106,1,11,5,0,73
310,461,Michael Santos,uy URU,FWMF,Leganés,25,6.2,17,2.75,4,0.65,10,4,4,44.4,155,20.6,9,0,71,68.3,3,6,180,3,33.3,474,1,16,5,0,61
311,463,Lluis Sastre,es ESP,MF,Huesca,32,1.3,2,1.50,0,0.00,4,4,1,100.0,31,3.2,0,1,74,77.9,0,1,103,1,50.0,333,0,0,0,0,70
312,464,Stefan Savić,me MNE,DF,Atlético Madrid,27,15.5,5,0.32,2,0.13,12,5,6,46.2,70,41.4,22,12,447,82.5,2,2,682,1,100.0,1969,0,7,0,0,82
313,466,Nelson Semedo,pt POR,DF,Barcelona,24,17.8,17,0.96,2,0.11,48,36,18,81.8,278,33.8,36,12,1098,90.2,0,4,1406,31,57.4,4878,1,6,2,0,82
314,470,Sidnei,br BRA,DF,Betis,28,19.4,10,0.52,1,0.05,48,26,18,43.9,217,33.6,28,23,1133,89.1,0,2,1448,15,78.9,5841,1,9,2,0,80
315,472,Jonathan Silva,ar ARG,DF,Leganés,24,30.0,75,2.50,9,0.30,54,29,28,40.6,541,24.8,49,31,869,67.4,6,46,1588,19,50.0,3642,3,23,9,0,74
316,474,Unai Simon,es ESP,GK,Athletic Club,21,7.0,0,0.00,0,0.00,0,0,0,0.0,0,,0,0,112,61.2,0,0,206,0,,609,0,0,0,0,73
317,475,Dimitris Siovas,gr GRE,DF,Leganés,29,32.9,23,0.70,1,0.03,58,36,30,51.7,287,29.6,39,50,1052,72.7,0,12,1809,22,81.5,5372,1,21,4,0,76
318,476,Pione Sisto,dk DEN,FWMF,Celta Vigo,23,9.4,31,3.31,3,0.32,3,1,1,7.1,253,22.5,5,0,379,83.1,1,15,557,31,70.5,2909,2,18,9,2,77
319,477,Antonio Sivera,es ESP,GK,Alavés,21,3.0,1,0.33,0,0.00,0,0,0,,0,,0,0,47,46.1,0,1,113,0,,306,0,0,0,0,73
320,478,Ruben Sobrino,es ESP,FWMF,Alavés,26,10.7,19,1.77,2,0.19,16,9,5,33.3,291,22.3,16,3,178,70.4,1,9,381,21,70.0,1316,3,20,7,0,77
321,479,Ruben Sobrino,es ESP,FWMF,Valencia,26,2.1,3,1.40,0,0.00,5,2,1,50.0,54,24.1,3,1,35,72.9,0,1,76,2,50.0,236,0,3,0,0,77
322,482,Carlos Soler,es ESP,MF,Valencia,21,27.3,60,2.20,9,0.33,41,22,15,21.7,714,23.7,58,14,749,76.2,6,33,1321,31,47.7,4876,2,41,14,0,80
323,484,David Soria,es ESP,GK,Getafe,25,37.0,5,0.14,0,0.00,0,0,0,0.0,2,0.0,3,0,454,42.4,0,2,1184,1,100.0,3575,0,0,0,0,82
324,485,Juan Soriano,es ESP,GK,Sevilla,20,4.0,0,0.00,0,0.00,0,0,0,,0,,0,0,78,53.8,0,0,155,0,,282,0,0,0,0,69
325,488,Denis Suarez,es ESP,MF,Barcelona,24,0.2,3,14.21,0,0.00,0,0,0,,6,0.0,1,0,14,70.0,0,1,23,2,100.0,128,0,1,1,0,78
326,493,Rodrigo Tarin,es ESP,DF,Leganés,22,15.9,7,0.44,2,0.13,26,17,10,66.7,132,28.8,28,17,392,74.7,0,1,704,3,75.0,1567,0,4,0,0,70
327,494,Cristian Tello,es ESP,DFMF,Betis,26,17.5,46,2.63,10,0.57,29,18,15,34.1,229,27.5,30,6,785,83.9,6,25,1118,30,54.5,4611,4,35,16,6,80
328,495,Marc-Andre ter Stegen,de GER,GK,Barcelona,26,35.0,3,0.09,1,0.03,0,0,0,0.0,3,33.3,1,0,911,85.9,0,1,1119,1,100.0,2733,0,0,0,0,90
329,498,Jean-Clair Todibo,fr FRA,DF,Barcelona,18,1.7,0,0.00,0,0.00,4,4,3,60.0,34,44.1,2,1,108,93.1,0,0,136,2,100.0,567,0,0,0,0,71
330,502,Daniel Torres,co COL,MF,Alavés,28,0.8,0,0.00,0,0.00,1,0,0,0.0,16,25.0,0,2,14,87.5,0,0,20,0,,35,0,0,0,0,75
331,503,Ferran Torres,es ESP,MFFW,Valencia,18,9.4,24,2.54,4,0.42,17,9,7,43.8,228,21.5,10,6,245,72.5,1,12,457,13,56.5,2032,2,16,6,0,75
332,505,Manu Trigueros,es ESP,MF,Villarreal,26,17.2,36,2.09,1,0.06,41,29,19,30.2,383,22.2,23,15,863,85.8,0,14,1166,6,85.7,3478,0,17,1,1,80
333,507,Samuel Umtiti,fr FRA,DF,Barcelona,24,13.2,7,0.53,2,0.15,10,6,4,57.1,101,35.6,20,15,839,94.1,1,1,979,7,70.0,3732,0,2,0,0,86
334,508,Enes Ünal,tr TUR,FW,Valladolid,21,23.9,39,1.63,6,0.25,11,7,2,7.7,373,18.5,17,4,379,72.1,3,16,799,28,60.9,2308,6,49,13,1,77
335,509,Tomaš Vaclik,cz CZE,GK,Sevilla,29,33.0,4,0.12,0,0.00,0,0,0,0.0,3,0.0,0,0,599,60.1,0,0,1059,1,100.0,2358,0,0,0,0,81
336,511,Jesus Vallejo,es ESP,DFMF,Real Madrid,21,3.5,0,0.00,0,0.00,4,2,3,60.0,31,32.3,8,3,131,87.9,0,0,184,1,100.0,507,1,1,1,0,75
337,512,Federico Valverde,uy URU,MF,Real Madrid,20,7.3,20,2.74,1,0.14,15,10,5,45.5,141,23.4,11,18,325,88.6,0,9,449,11,61.1,1874,0,6,1,0,77
338,513,Raphaël Varane,fr FRA,DF,Real Madrid,25,30.6,9,0.29,1,0.03,37,30,7,53.8,179,35.2,34,19,1523,89.8,0,3,1975,7,63.6,7646,2,17,3,0,85
339,515,Kevin Vazquez,es ESP,DF,Celta Vigo,25,2.4,3,1.23,1,0.41,7,4,4,57.1,39,25.6,8,5,86,76.8,0,1,147,1,50.0,340,0,0,0,0,68
340,516,Lucas Vazquez,es ESP,FW,Real Madrid,27,16.8,54,3.22,4,0.24,40,24,13,34.2,412,25.5,23,13,788,81.0,3,30,1231,39,61.9,4210,1,23,10,0,81
341,521,Mikel Vesga,es ESP,MF,Leganés,25,23.0,39,1.70,2,0.09,54,43,19,21.1,701,21.3,45,34,639,78.3,1,15,1094,23,47.9,3294,1,11,2,0,73
342,522,Ruben Vezo,pt POR,DF,Valencia,24,2.2,3,1.38,0,0.00,3,2,1,25.0,32,46.9,4,3,89,73.0,0,2,146,1,25.0,436,0,2,0,0,78
343,523,Ruben Vezo,pt POR,DF,Levante,24,14.9,6,0.40,1,0.07,25,15,11,42.3,108,37.0,35,11,413,78.5,1,3,698,4,57.1,2268,2,6,3,0,78
344,524,Aleix Vidal,es ESP,DFMF,Sevilla,28,5.9,21,3.58,2,0.34,17,10,8,42.1,100,33.0,5,4,239,74.5,0,14,392,8,53.3,1301,0,8,5,0,76
345,525,Arturo Vidal,cl CHI,MF,Barcelona,31,21.4,47,2.19,12,0.56,87,54,30,38.5,709,28.9,43,22,1356,90.2,7,22,1784,8,66.7,3875,3,25,9,0,84
346,527,Didac Vilà,es ESP,DF,Espanyol,29,26.2,38,1.45,3,0.11,68,33,31,41.3,440,28.6,55,37,1042,72.5,2,17,1771,18,69.2,5990,0,24,7,0,75
347,528,Toni Villa,es ESP,MFFW,Valladolid,23,19.6,61,3.12,3,0.15,45,32,21,42.0,396,23.7,25,10,438,72.9,2,24,877,64,66.0,4030,2,37,13,1,76
348,529,Vitolo,es ESP,MFFW,Atlético Madrid,28,8.4,23,2.75,3,0.36,18,15,6,31.6,219,20.1,15,6,259,78.2,1,6,468,27,60.0,2415,0,7,1,0,79
349,530,Nikola Vukčević,me MNE,MF,Levante,26,7.4,5,0.67,1,0.13,25,19,7,31.8,187,27.8,22,5,206,82.1,0,1,328,1,33.3,1114,0,0,0,0,75
350,531,Moussa Wague,sn SEN,DF,Barcelona,19,2.5,8,3.20,0,0.00,3,1,1,25.0,51,21.6,5,2,125,84.5,0,5,174,8,72.7,550,0,1,1,0,71
351,532,Wakaso,gh GHA,MF,Alavés,28,18.5,27,1.46,2,0.11,48,27,8,20.5,427,20.4,36,12,506,75.6,1,8,909,20,55.6,3068,1,32,6,1,75
352,533,Daniel Wass,dk DEN,DFMF,Valencia,29,26.2,59,2.26,6,0.23,26,18,14,41.2,394,22.1,42,26,1056,77.4,3,33,1586,12,75.0,4604,1,31,3,6,80
353,535,Iñaki Williams,gh GHA,FW,Athletic Club,24,33.6,63,1.87,11,0.33,23,11,6,25.0,548,25.0,27,8,516,70.4,4,27,1167,61,57.5,3996,12,72,32,0,82
354,537,Yoel,es ESP,GK,Valladolid,29,3.0,0,0.00,0,0.00,0,0,0,,0,,0,0,44,45.4,0,0,101,0,,237,0,0,0,0,74
355,538,Okay Yokuşlu,tr TUR,MF,Celta Vigo,24,24.4,34,1.39,1,0.04,68,52,25,53.2,404,29.2,42,29,1199,86.8,0,11,1650,31,68.9,5843,2,19,5,0,78
356,539,Joseba Zaldua,es ESP,DF,Real Sociedad,26,23.8,40,1.68,5,0.21,42,22,20,50.0,261,29.1,33,28,957,77.6,2,16,1506,18,52.9,4724,1,5,2,0,75
357,542,Igor Zubeldia,es ESP,MF,Real Sociedad,21,28.3,15,0.53,3,0.11,58,48,16,28.6,604,25.5,42,32,1067,86.6,1,6,1505,37,77.1,5889,0,16,4,0,76
358,543,Martin Zubimendi,es ESP,MF,Real Sociedad,19,0.1,1,12.86,0,0.00,1,0,0,,5,20.0,0,1,2,50.0,0,1,6,0,,25,0,0,0,0,57
359,544,David Zurutuza,es ESP,MFFW,Real Sociedad,32,13.6,19,1.40,0,0.00,25,14,10,31.3,307,20.8,35,25,503,81.0,0,6,792,7,38.9,2985,2,10,2,0,76
