,Rk,Player,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Rk,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Rk,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Rk,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Rk,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,VAL
85,210,Maxime Gonalons,16.7,14,0.84,12,1,0,1,0,0,0,0.00,0,0,0,0,0,0,210,16.7,61,39,25,32,4,23,58,39.7,35,421,131,31.1,138,255,28,26,3,0,23,12,73,37,0,210,16.7,482,579,83.2,10754,2761,138,160,86.3,225,259,86.9,112,144,77.8,0,0.5,-0.5,5,55,5,0,48,210,16.7,744,43,223,495,62,8,724,14,18,77.8,14,0,445,2469,824,31,5,0,11,9,424,393,92.7,10,210,16.7,0,6,3,50.0,0.36,0.18,0.00,0.00,19.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,76
86,215,Andoni Gorosabel,7.9,14,1.76,10,1,0,0,2,1,0,0.00,0,0,0,0,0,0,215,7.9,18,9,10,4,4,12,24,50.0,12,109,36,33.0,48,43,18,14,0,0,14,13,31,30,0,215,7.9,343,446,76.9,5819,2016,161,189,85.2,148,187,79.1,29,53,54.7,0,0.4,-0.4,5,26,7,3,22,215,7.9,543,24,155,246,174,18,458,5,8,62.5,5,0,306,1407,789,37,15,3,10,4,337,303,89.9,40,215,7.9,0,1,1,100.0,0.13,0.13,0.00,0.00,30.1,0,0,0,0.0,0.0,0.02,0.0,0.0,71
87,217,Antoine Griezmann,28.3,59,2.08,52,1,0,3,3,0,10,0.35,9,0,0,1,0,0,217,28.3,34,18,11,12,11,9,31,29.0,22,427,135,31.6,71,193,163,29,3,0,26,10,44,23,0,217,28.3,935,1147,81.5,14375,2501,538,615,87.5,278,328,84.8,79,105,75.2,4,3.8,+0.2,33,51,31,6,67,217,28.3,1408,38,134,606,723,161,1373,18,37,48.6,20,1,938,3960,1647,95,22,21,38,20,1491,1121,75.2,254,217,28.3,9,55,23,41.8,1.94,0.81,0.16,0.39,14.6,0,0,0,8.1,8.1,0.15,+0.9,+0.9,87
88,219,Sergi Guardiola,29.5,50,1.69,35,0,6,2,7,0,6,0.20,3,0,2,1,0,0,219,29.5,19,11,3,11,5,2,21,9.5,19,553,99,17.9,38,324,191,35,0,0,35,4,23,18,0,219,29.5,455,668,68.1,7013,1481,264,334,79.0,132,195,67.7,40,78,51.3,2,1.7,+0.3,15,29,10,2,44,219,29.5,1032,21,85,555,466,95,993,36,63,57.1,38,4,708,3379,1719,96,32,20,83,55,1307,771,59.0,242,219,29.5,8,54,19,35.2,1.83,0.64,0.15,0.42,19.5,3,0,1,6.0,5.0,0.09,+2.0,+3.0,77
89,220,Nemanja Gudelj,13.5,12,0.89,11,0,0,0,1,0,1,0.07,1,0,0,0,0,0,220,13.5,19,12,10,8,1,6,15,40.0,9,137,41,29.9,51,75,11,28,10,0,18,12,31,35,0,220,13.5,614,678,90.6,11781,2331,241,257,93.8,277,294,94.2,84,106,79.2,0,0.1,-0.1,2,39,3,1,21,220,13.5,811,56,284,505,59,3,784,11,14,78.6,12,0,515,2764,1222,40,10,0,4,8,570,548,96.1,5,220,13.5,0,7,1,14.3,0.52,0.07,0.00,0.00,25.1,1,0,0,0.3,0.3,0.04,-0.3,-0.3,79
90,221,Gonçalo Guedes,14.1,45,3.20,28,0,10,0,7,0,6,0.43,4,0,2,0,0,0,221,14.1,25,21,14,8,3,8,32,25.0,24,239,59,24.7,60,117,62,14,1,0,13,7,32,0,0,221,14.1,363,478,75.9,6047,1400,195,229,85.2,126,166,75.9,37,61,60.7,2,1.6,+0.4,18,28,29,3,48,221,14.1,651,5,70,311,335,38,637,45,63,71.4,47,1,558,3441,1911,104,28,15,32,27,612,500,81.7,112,221,14.1,2,23,9,39.1,1.64,0.64,0.09,0.22,21.3,0,0,0,1.3,1.3,0.05,+0.7,+0.7,81
91,223,Ander Guevara,10.4,16,1.53,15,1,0,0,0,0,0,0.00,0,0,0,0,0,0,223,10.4,30,18,10,19,1,10,24,41.7,14,216,62,28.7,53,135,28,13,1,0,12,7,37,28,0,223,10.4,585,680,86.0,10880,2723,246,275,89.5,271,307,88.3,64,85,75.3,0,0.4,-0.4,8,50,1,0,42,223,10.4,790,31,206,545,94,4,769,10,12,83.3,10,0,538,2830,1582,57,13,0,10,9,558,535,95.9,15,223,10.4,0,3,0,0.0,0.29,0.00,0.00,,28.4,0,0,0,0.0,0.0,0.01,0.0,0.0,72
92,224,John Guidetti,1.1,2,1.87,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,224,1.1,3,2,0,2,1,0,1,0.0,1,28,6,21.4,1,13,14,1,0,0,1,0,3,0,0,224,1.1,22,35,62.9,350,107,14,16,87.5,6,10,60.0,2,5,40.0,0,0.1,-0.1,1,3,2,0,4,224,1.1,46,0,0,26,21,2,43,2,4,50.0,2,0,29,118,73,2,1,0,0,2,64,35,54.7,12,224,1.1,0,2,0,0.0,1.87,0.00,0.00,,20.7,1,0,0,0.2,0.2,0.10,-0.2,-0.2,74
93,226,Munir El Haddadi,13.9,40,2.88,26,3,3,3,5,0,4,0.29,3,0,0,0,1,0,226,13.9,27,19,8,17,2,5,16,31.3,11,213,71,33.3,43,98,72,12,1,0,11,4,31,13,0,226,13.9,348,454,76.7,5435,1274,191,222,86.0,116,143,81.1,28,53,52.8,2,1.4,+0.6,16,20,23,6,36,226,13.9,652,10,69,293,329,77,628,15,21,71.4,16,0,451,1991,987,69,19,9,33,30,667,482,72.3,148,226,13.9,5,44,14,31.8,3.17,1.01,0.11,0.36,16.9,1,0,0,3.1,3.1,0.07,+1.9,+1.9,79
94,227,Eden Hazard,12.0,49,4.09,39,0,4,0,5,1,8,0.67,5,0,0,0,3,0,227,12.0,9,7,1,5,3,3,13,23.1,10,120,34,28.3,23,54,43,9,0,0,9,10,19,0,0,227,12.0,522,611,85.4,8034,1771,323,360,89.7,143,161,88.8,45,54,83.3,3,2.6,+0.4,22,33,14,2,45,227,12.0,787,5,80,356,428,104,781,41,66,62.1,44,1,662,4289,2702,145,44,32,24,36,803,667,83.1,153,227,12.0,1,19,14,73.7,1.59,1.17,0.05,0.07,16.3,0,0,0,2.4,2.4,0.13,-1.4,-1.4,88
95,228,Mario Hermoso,13.5,7,0.52,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,228,13.5,13,9,9,3,1,7,19,36.8,12,90,25,27.8,49,38,3,16,4,0,12,5,18,83,0,228,13.5,511,642,79.6,11693,4763,153,167,91.6,249,278,89.6,105,186,56.5,0,0.1,-0.1,2,35,1,0,36,228,13.5,763,84,393,390,23,9,732,3,3,100.0,3,0,452,2126,1067,27,0,0,2,1,484,471,97.3,6,228,13.5,0,3,2,66.7,0.22,0.15,0.00,0.00,28.2,0,0,0,0.7,0.7,0.22,-0.7,-0.7,80
96,233,Sergio Herrera,18.4,5,0.27,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,233,18.4,0,0,0,0,0,0,3,0.0,3,3,1,33.3,3,0,0,0,0,0,0,0,0,0,3,233,18.4,292,612,47.7,13464,10530,18,21,85.7,66,69,95.7,207,520,39.8,0,0.1,-0.1,1,16,0,0,0,233,18.4,672,584,666,7,0,0,443,3,3,100.0,3,0,307,2136,1248,0,0,0,1,0,201,200,99.5,0,233,18.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,76
97,234,Yangel Herrera,26.3,50,1.90,33,0,3,2,8,4,9,0.34,6,0,1,0,2,0,234,26.3,81,56,21,52,8,21,65,32.3,44,744,196,26.3,205,456,83,57,9,0,48,24,105,40,0,234,26.3,714,942,75.8,13566,4100,308,365,84.4,298,380,78.4,96,154,62.3,3,1.2,+1.8,19,81,12,3,99,234,26.3,1257,53,270,823,232,26,1244,21,27,77.8,21,1,791,3417,1510,70,24,0,29,33,828,717,86.6,48,234,26.3,2,34,4,11.8,1.29,0.15,0.06,0.50,21.5,0,0,0,2.1,2.1,0.06,-0.1,-0.1,75
98,238,Vicente Iborra,29.4,25,0.85,21,2,0,1,1,0,3,0.10,2,0,0,0,1,0,238,29.4,60,41,25,31,4,28,61,45.9,33,462,117,25.3,171,254,37,51,19,0,32,22,82,84,0,238,29.4,1247,1446,86.2,25927,5676,424,475,89.3,579,643,90.0,224,292,76.7,2,0.6,+1.4,8,110,5,0,80,238,29.4,1715,114,507,1102,175,35,1667,10,15,66.7,12,2,1002,3831,1722,56,9,2,19,12,1222,1114,91.2,55,238,29.4,1,19,3,15.8,0.65,0.10,0.05,0.33,14.4,0,0,0,2.7,2.7,0.14,-1.7,-1.7,79
99,239,Borja Iglesias,21.4,27,1.26,24,0,2,0,1,0,4,0.19,3,0,0,0,1,0,239,21.4,5,5,1,3,1,0,10,0.0,10,287,56,19.5,14,130,143,15,6,0,9,5,10,19,0,239,21.4,238,319,74.6,3467,539,127,150,84.7,66,93,71.0,20,30,66.7,2,2.0,0.0,15,12,8,0,15,239,21.4,524,24,54,270,229,97,480,17,37,45.9,18,1,323,1271,539,25,11,7,65,24,739,364,49.3,142,239,21.4,3,35,12,34.3,1.64,0.56,0.09,0.25,12.9,0,0,0,3.3,3.3,0.09,-0.3,-0.3,79
100,240,Asier Illarramendi,2.4,2,0.83,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,240,2.4,3,2,1,1,1,1,3,33.3,2,13,4,30.8,5,7,1,2,1,0,1,2,5,5,0,240,2.4,168,183,91.8,3164,1061,65,69,94.2,81,87,93.1,21,25,84.0,0,0.1,-0.1,1,22,3,0,13,240,2.4,203,13,49,150,20,1,197,0,1,0.0,0,0,147,1077,670,37,9,0,2,0,150,148,98.7,0,240,2.4,0,1,0,0.0,0.42,0.00,0.00,,30.0,0,0,0,0.0,0.0,0.02,0.0,0.0,80
101,241,Takashi Inui,21.8,45,2.07,35,0,5,2,3,0,4,0.18,3,0,0,0,1,0,241,21.8,28,17,8,13,7,11,42,26.2,31,413,101,24.5,86,193,134,33,5,0,28,12,40,14,0,241,21.8,436,591,73.8,6951,1450,247,297,83.2,152,208,73.1,29,62,46.8,3,1.6,+1.4,19,24,11,3,36,241,21.8,837,13,100,369,430,70,822,18,40,45.0,19,3,613,3558,2134,118,29,22,38,38,806,567,70.3,124,241,21.8,2,38,11,28.9,1.74,0.51,0.05,0.18,19.6,0,0,0,3.9,3.9,0.10,-1.9,-1.9,78
102,242,Alexander Isak,16.7,33,1.97,23,0,4,2,3,1,5,0.30,1,0,1,2,0,1,242,16.7,9,7,0,6,3,2,10,20.0,8,259,74,28.6,6,84,169,10,1,0,9,3,12,6,0,242,16.7,222,304,73.0,3339,580,123,158,77.8,73,95,76.8,13,17,76.5,1,2.2,-1.2,15,12,13,0,27,242,16.7,497,7,17,247,276,103,465,24,42,57.1,27,0,353,1877,1190,64,24,20,40,42,728,372,51.1,163,242,16.7,9,44,22,50.0,2.63,1.31,0.20,0.41,12.9,1,0,0,6.3,6.3,0.14,+2.7,+2.7,79
103,243,Isco,13.1,43,3.28,34,1,1,3,3,1,7,0.53,3,1,0,1,2,0,243,13.1,14,8,3,9,2,4,12,33.3,8,195,45,23.1,38,109,48,17,1,0,16,7,21,2,0,243,13.1,735,856,85.9,12033,2854,395,412,95.9,240,278,86.3,76,111,68.5,2,2.1,-0.1,23,60,26,5,68,243,13.1,1002,8,127,570,380,46,975,34,54,63.0,36,1,816,4351,2306,137,32,10,24,18,986,849,86.1,96,243,13.1,1,23,13,56.5,1.75,0.99,0.04,0.08,17.8,2,0,0,1.5,1.5,0.07,-0.5,-0.5,84
104,244,Ismael,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,244,0.9,2,1,0,2,0,0,0,,0,19,6,31.6,10,8,1,3,1,0,2,1,3,3,0,244,0.9,24,27,88.9,369,31,14,14,100.0,8,8,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0,244,0.9,42,2,16,24,5,0,42,0,0,,0,0,24,86,24,2,0,0,4,1,29,25,86.2,1,244,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,64
105,247,Adnan Januzaj,13.0,56,4.32,27,9,6,5,7,2,7,0.54,3,1,0,2,0,1,247,13.0,9,4,3,2,4,3,19,15.8,16,174,43,24.7,33,90,51,10,0,0,10,7,16,4,1,247,13.0,323,496,65.1,6349,2050,159,199,79.9,103,140,73.6,58,117,49.6,3,2.5,+0.5,22,26,24,3,54,247,13.0,703,6,56,338,357,45,649,34,65,52.3,38,3,578,3010,1844,99,24,22,43,36,678,545,80.4,109,247,13.0,3,25,8,32.0,1.93,0.62,0.12,0.38,20.5,4,0,0,1.4,1.4,0.06,+1.6,+1.6,80
106,248,Jason,13.1,41,3.14,21,12,2,2,3,1,7,0.54,2,3,0,1,1,0,248,13.1,31,19,10,17,4,9,36,25.0,27,256,79,30.9,48,132,76,23,2,0,21,12,43,11,0,248,13.1,236,407,58.0,4266,1724,118,156,75.6,78,117,66.7,35,104,33.7,4,2.3,+1.7,27,24,16,8,40,248,13.1,611,17,77,254,313,25,546,20,50,40.0,21,1,369,1710,859,47,9,2,29,24,447,342,76.5,86,248,13.1,1,27,8,29.6,2.07,0.61,0.04,0.13,23.2,4,0,0,1.6,1.6,0.06,-0.6,-0.6,76
107,250,Frenkie de Jong,23.5,52,2.21,47,0,1,0,2,2,9,0.38,8,0,0,0,1,0,250,23.5,30,22,10,13,7,5,19,26.3,14,313,97,31.0,76,149,88,24,7,0,17,15,45,17,0,250,23.5,1536,1661,92.5,25882,6035,785,829,94.7,575,609,94.4,143,165,86.7,2,2.4,-0.4,23,154,21,2,108,250,23.5,1835,36,364,1136,542,41,1813,38,53,71.7,40,1,1510,8779,4631,202,80,8,20,25,1656,1520,91.8,81,250,23.5,2,4,4,100.0,0.17,0.17,0.50,0.50,11.7,0,0,0,1.1,1.1,0.27,+0.9,+0.9,85
108,254,Joselu,30.9,60,1.94,37,0,2,9,10,2,13,0.42,7,0,0,5,1,0,254,30.9,25,16,5,12,8,3,31,9.7,28,543,143,26.3,33,257,253,39,6,0,33,10,35,44,0,254,30.9,541,995,54.4,8570,2355,312,516,60.5,149,313,47.6,56,104,53.8,2,2.2,-0.2,15,79,13,2,77,254,30.9,1434,46,130,809,525,135,1410,12,25,48.0,12,0,607,1770,669,42,9,5,98,57,1636,1079,66.0,296,254,30.9,11,81,28,34.6,2.62,0.91,0.12,0.36,13.2,1,1,1,10.6,9.9,0.12,+0.4,+0.1,76
109,255,Luka Jović,4.8,7,1.47,5,0,0,2,0,0,2,0.42,2,0,0,0,0,0,255,4.8,3,2,0,2,1,0,0,,0,69,20,29.0,4,30,35,2,0,0,2,4,7,0,0,255,4.8,111,134,82.8,1548,200,75,85,88.2,25,32,78.1,8,10,80.0,1,0.7,+0.3,3,9,1,0,5,255,4.8,177,1,10,106,69,20,171,4,7,57.1,5,0,99,336,137,11,4,1,13,5,228,143,62.7,47,255,4.8,2,12,3,25.0,2.51,0.63,0.17,0.67,12.4,0,0,0,2.2,2.2,0.19,-0.2,-0.2,80
110,256,Juanmi,2.9,3,1.02,2,0,0,0,0,1,1,0.34,0,0,0,0,0,1,256,2.9,5,4,1,3,1,1,3,33.3,2,49,13,26.5,7,34,8,2,0,0,2,0,5,2,0,256,2.9,46,57,80.7,623,132,32,36,88.9,6,8,75.0,4,6,66.7,0,0.1,-0.1,1,1,2,1,2,256,2.9,84,1,7,43,40,11,82,1,2,50.0,1,0,59,267,130,8,2,1,7,4,87,60,69.0,17,256,2.9,1,7,3,42.9,2.39,1.02,0.14,0.33,13.4,0,0,0,1.3,1.3,0.19,-0.3,-0.3,75
111,257,David Juncà,2.9,3,1.05,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,257,2.9,4,3,2,2,0,2,2,100.0,0,32,8,25.0,12,14,6,3,1,0,2,0,4,7,0,257,2.9,115,152,75.7,2071,739,46,56,82.1,59,68,86.8,8,22,36.4,0,0.0,0.0,0,10,1,1,10,257,2.9,170,6,52,98,32,2,147,3,5,60.0,3,0,111,626,435,14,5,2,2,1,121,108,89.3,1,257,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,72
112,260,Lee Kangin,5.0,13,2.58,12,1,0,0,0,0,2,0.40,2,0,0,0,0,0,260,5.0,3,2,1,1,1,0,5,0.0,5,113,28,24.8,13,67,33,3,0,0,3,0,3,1,0,260,5.0,188,239,78.7,3175,613,94,104,90.4,72,85,84.7,18,41,43.9,0,0.4,-0.4,6,10,4,0,11,260,5.0,288,1,22,154,136,11,269,9,11,81.8,9,1,243,1497,702,43,11,3,8,15,266,236,88.7,31,260,5.0,2,11,4,36.4,2.18,0.79,0.18,0.50,21.9,0,0,0,0.7,0.7,0.06,+1.3,+1.3,74
113,261,Wilfrid Kaptoum,2.2,2,0.93,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,261,2.2,6,5,3,2,1,2,2,100.0,0,43,18,41.9,15,21,7,3,1,0,2,3,9,6,0,261,2.2,59,71,83.1,958,204,25,26,96.2,25,31,80.6,6,11,54.5,0,0.0,0.0,1,5,1,0,4,261,2.2,102,4,32,58,19,1,100,2,2,100.0,2,1,68,374,219,11,3,0,3,7,78,68,87.2,1,261,2.2,0,3,0,0.0,1.39,0.00,0.00,,26.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,68
114,262,Kenedy,6.5,18,2.76,12,2,2,2,0,0,3,0.46,3,0,0,0,0,0,262,6.5,11,8,2,5,4,2,3,66.7,1,111,30,27.0,20,62,29,9,1,0,8,11,22,7,0,262,6.5,133,201,66.2,2275,832,69,82,84.1,37,60,61.7,19,40,47.5,3,1.0,+2.0,9,8,13,8,13,262,6.5,315,6,27,143,169,16,305,19,30,63.3,19,2,237,1240,713,41,12,8,14,27,277,201,72.6,43,262,6.5,1,14,3,21.4,2.15,0.46,0.07,0.33,19.1,0,0,0,0.8,0.8,0.06,+0.2,+0.2,76
115,263,Kike,19.6,33,1.68,19,0,0,6,7,1,3,0.15,1,0,0,1,1,0,263,19.6,11,6,1,4,6,4,12,33.3,8,323,97,30.0,20,113,190,17,2,0,15,2,13,7,0,263,19.6,327,487,67.1,4486,733,202,259,78.0,96,146,65.8,11,36,30.6,1,0.8,+0.2,9,28,5,1,22,263,19.6,770,10,40,301,464,109,754,8,18,44.4,9,1,445,1830,582,35,13,5,95,35,1186,596,50.3,238,263,19.6,5,57,18,31.6,2.90,0.92,0.09,0.28,13.1,0,0,0,6.0,6.0,0.10,-1.0,-1.0,77
116,265,Kenan Kodro,4.0,4,0.99,2,0,0,0,2,0,0,0.00,0,0,0,0,0,0,265,4.0,1,0,0,1,0,1,2,50.0,1,88,18,20.5,7,40,41,2,0,0,2,1,2,3,0,265,4.0,55,86,64.0,661,101,42,58,72.4,11,20,55.0,1,4,25.0,0,0.0,0.0,1,4,0,0,1,265,4.0,119,3,13,68,47,7,112,3,3,100.0,3,0,70,232,71,5,2,0,6,6,162,86,53.1,28,265,4.0,1,4,2,50.0,0.99,0.49,0.25,0.50,24.9,1,0,0,0.2,0.2,0.05,+0.8,+0.8,68
117,266,Koke,30.0,94,3.14,58,26,0,3,4,3,8,0.27,8,0,0,0,0,0,266,30.0,79,54,31,34,14,35,94,37.2,59,484,137,28.3,153,236,95,51,9,0,42,22,101,31,1,266,30.0,1436,1752,82.0,22521,6076,763,837,91.2,490,567,86.4,120,252,47.6,5,5.4,-0.4,57,119,23,5,116,266,30.0,2054,44,341,1169,620,54,1893,19,29,65.5,19,0,1278,4431,1936,95,32,4,31,34,1555,1380,88.7,107,266,30.0,4,23,9,39.1,0.77,0.30,0.17,0.44,16.9,0,0,0,2.4,2.3,0.10,+1.6,+1.7,85
118,267,Geoffrey Kondogbia,20.1,18,0.90,15,0,1,1,1,0,1,0.05,1,0,0,0,0,0,267,20.1,66,47,37,22,7,19,51,37.3,32,460,131,28.5,208,207,45,41,10,0,31,24,90,59,0,267,20.1,945,1114,84.8,19623,4231,349,391,89.3,415,468,88.7,163,231,70.6,1,0.2,+0.8,6,86,4,0,77,267,20.1,1365,97,438,888,129,10,1339,16,19,84.2,16,0,929,5299,2478,93,15,1,12,17,942,896,95.1,24,267,20.1,1,17,4,23.5,0.85,0.20,0.06,0.25,22.8,0,0,0,1.0,1.0,0.06,0.0,0.0,79
119,271,Toni Kroos,29.5,105,3.56,60,32,2,5,3,3,7,0.24,4,3,0,0,0,0,271,29.5,57,41,18,29,10,18,71,25.4,53,594,153,25.8,113,376,105,36,2,0,34,12,69,13,0,271,29.5,2233,2512,88.9,44642,11751,996,1040,95.8,774,830,93.3,423,586,72.2,5,4.0,+1.0,63,254,37,7,185,271,29.5,2736,34,416,1698,785,43,2477,22,27,81.5,23,0,1892,8731,4555,216,69,7,15,14,2259,2132,94.4,71,271,29.5,4,57,18,31.6,1.93,0.61,0.07,0.22,22.4,2,0,0,2.8,2.8,0.05,+1.2,+1.2,88
120,272,Takefusa Kubo,25.7,91,3.54,58,4,12,3,12,2,18,0.70,12,0,2,1,3,0,272,25.7,35,25,16,14,5,16,50,32.0,34,492,126,25.6,130,236,126,32,1,0,31,19,54,11,0,272,25.7,539,764,70.5,8493,2565,284,349,81.4,207,272,76.1,34,84,40.5,4,2.9,+1.1,34,40,33,8,77,272,25.7,1161,15,156,492,617,103,1119,72,120,60.0,81,2,951,5738,3707,210,53,43,61,75,1060,841,79.3,151,272,25.7,4,54,25,46.3,2.10,0.97,0.07,0.16,19.7,6,0,0,2.8,2.8,0.05,+1.2,+1.2,75
121,274,Diego Lainez,3.9,4,1.03,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,274,3.9,7,5,2,4,1,3,10,30.0,7,66,15,22.7,16,38,12,9,0,0,9,0,7,1,0,274,3.9,89,119,74.8,1178,310,61,72,84.7,21,30,70.0,3,6,50.0,0,0.0,0.0,2,1,5,2,8,274,3.9,182,1,13,79,120,18,174,18,27,66.7,19,0,153,1045,675,42,14,8,10,12,182,139,76.4,25,274,3.9,0,6,2,33.3,1.55,0.52,0.00,0.00,23.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,72
122,276,Toni Lato,5.2,7,1.34,7,0,0,0,0,0,1,0.19,1,0,0,0,0,0,276,5.2,20,12,10,9,1,5,7,71.4,2,111,32,28.8,36,56,19,13,0,0,13,4,24,16,2,276,5.2,168,256,65.6,2874,1175,77,92,83.7,73,104,70.2,14,44,31.8,0,0.3,-0.3,4,10,3,2,12,276,5.2,326,19,93,138,105,6,259,10,11,90.9,10,0,153,682,351,22,7,1,2,4,158,137,86.7,12,276,5.2,1,4,2,50.0,0.77,0.38,0.25,0.50,13.7,0,0,0,0.3,0.3,0.09,+0.7,+0.7,73
123,277,Robin Le Normand,26.6,11,0.41,10,0,0,0,0,1,1,0.04,1,0,0,0,0,0,277,26.6,46,27,29,17,0,22,36,61.1,14,189,83,43.9,119,67,3,22,7,0,15,14,60,151,1,277,26.6,1516,1695,89.4,31913,8060,411,448,91.7,875,930,94.1,219,287,76.3,0,0.3,-0.3,5,69,3,0,83,277,26.6,1944,244,994,1043,46,23,1886,0,0,,0,0,1288,8006,4351,93,4,0,5,2,1396,1369,98.1,18,277,26.6,1,12,2,16.7,0.45,0.08,0.08,0.50,10.4,0,0,0,0.9,0.9,0.08,+0.1,+0.1,75
124,279,Iñigo Lekue,6.9,14,2.02,8,1,4,1,0,0,2,0.29,1,0,1,0,0,0,279,6.9,23,15,13,6,4,13,22,59.1,9,118,38,32.2,33,54,31,12,0,0,12,1,24,12,0,279,6.9,195,283,68.9,3283,1060,100,118,84.7,73,97,75.3,18,55,32.7,1,0.8,+0.2,9,10,6,4,11,279,6.9,388,19,81,167,169,9,343,11,37,29.7,14,4,252,1142,710,34,14,3,15,13,304,241,79.3,23,279,6.9,0,3,0,0.0,0.43,0.00,0.00,,18.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,74
125,280,Thomas Lemar,10.3,20,1.95,10,4,2,3,0,1,1,0.10,1,0,0,0,0,0,280,10.3,12,9,5,5,2,4,12,33.3,8,196,48,24.5,66,97,33,18,0,0,18,5,17,3,0,280,10.3,319,405,78.8,5903,1759,147,170,86.5,122,143,85.3,42,70,60.0,0,0.4,-0.4,6,29,10,2,47,280,10.3,524,7,68,301,205,11,486,21,38,55.3,23,1,374,2175,1183,59,24,1,24,10,420,353,84.0,47,280,10.3,0,11,3,27.3,1.07,0.29,0.00,0.00,22.7,3,0,0,0.5,0.5,0.05,-0.5,-0.5,81
126,285,Diego Llorente,25.9,14,0.54,13,0,0,0,1,0,2,0.08,1,0,0,0,1,0,285,25.9,32,21,22,10,0,16,29,55.2,13,205,76,37.1,127,74,4,30,9,0,21,19,51,139,2,285,25.9,1410,1598,88.2,31683,7678,311,332,93.7,838,895,93.6,253,349,72.5,1,0.2,+0.8,4,74,2,0,57,285,25.9,1842,260,1001,941,44,16,1808,6,8,75.0,6,0,1249,8187,4838,113,10,0,5,4,1291,1275,98.8,15,285,25.9,1,10,4,40.0,0.39,0.15,0.10,0.25,13.0,0,0,0,1.0,1.0,0.10,0.0,0.0,76
127,286,Marcos Llorente,15.2,27,1.78,21,0,4,0,2,0,7,0.46,3,0,2,0,2,0,286,15.2,33,22,8,19,6,8,26,30.8,18,309,98,31.7,58,167,84,30,5,0,25,6,39,15,0,286,15.2,395,507,77.9,6233,1632,203,241,84.2,143,171,83.6,31,50,62.0,3,3.0,0.0,15,27,10,2,34,286,15.2,676,22,114,389,208,51,671,25,33,75.8,27,1,497,2614,1252,65,17,17,19,31,534,446,83.5,96,286,15.2,3,14,5,35.7,0.92,0.33,0.21,0.60,17.2,0,0,0,1.9,1.9,0.13,+1.1,+1.1,82
128,288,Renan Lodi,26.6,31,1.16,28,0,0,1,2,0,2,0.08,2,0,0,0,0,0,288,26.6,72,46,29,31,12,37,77,48.1,40,363,101,27.8,177,141,45,63,8,0,55,22,94,62,0,288,26.6,926,1246,74.3,15853,5561,421,469,89.8,399,535,74.6,83,175,47.4,2,1.6,+0.4,20,42,34,12,70,288,26.6,1569,64,456,696,500,38,1278,14,30,46.7,15,1,890,4194,2351,116,34,10,25,32,927,818,88.2,87,288,26.6,1,16,3,18.8,0.60,0.11,0.06,0.33,22.6,0,0,0,0.9,0.9,0.06,+0.1,+0.1,81
129,298,Losada,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,298,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,298,0.1,7,9,77.8,127,36,4,5,80.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,298,0.1,12,0,1,5,6,1,12,0,0,,0,0,8,37,21,3,0,1,2,0,11,8,72.7,4,298,0.1,1,1,1,100.0,6.92,6.92,1.00,1.00,17.7,0,0,0,0.0,0.0,0.02,+1.0,+1.0,68
